	mc
WMC2947188	6
WMC2947189	5
WMC2947190	9
WMC2947191	7
WMC2947192	6
WMC2947196	10
WMC2947197	5
WMC2947199	34
WMC2947200	37
WMC2947203	2
WMC2947205	3
WMC2947206	6
WMC2947208	9
WMC2947210	6
WMC2947212	4
WMC2947213	9
WMC2947216	10
WMC2947217	1
WMC2947219	7
WMC2947220	5
WMC2947221	2
WMC2947222	6
WMC2947223	2
WMC2947224	5
WMC2947225	11
WMC2947226	6
WMC2947227	8
WMC2947229	9
WMC2947230	5
WMC2947231	10
WMC2947232	5
WMC2947234	2
WMC2947235	8
WMC2947236	7
WMC2947237	6
WMC2947238	6
WMC2947239	5
WMC2947240	6
WMC2947243	9
WMC2947244	5
WMC2947245	4
WMC2947248	9
WMC2947249	5
WMC2947251	39
WMC2947252	5
WMC2947253	5
WMC2947254	4
WMC2947255	5
WMC2947256	3
WMC2947258	2
WMC2947260	38
WMC2947261	6
WMC2947262	5
WMC2947263	8
WMC2947264	5
WMC2947268	4
WMC2947269	7
WMC2947270	3
WMC2947271	2
WMC2947272	8
WMC2947273	39
WMC2947276	6
WMC2947277	5
WMC2947278	2
WMC2947279	34
WMC2947280	11
WMC2947281	9
WMC2947284	3
WMC2947285	5
WMC2947286	3
WMC2947287	5
WMC2947288	3
WMC2947289	4
WMC2947292	8
WMC2947293	7
WMC2947294	3
WMC2947295	8
WMC2947296	4
WMC2947299	6
WMC2947300	4
WMC2947301	6
WMC2947302	9
WMC2947303	5
WMC2947304	11
WMC2947306	8
WMC2947308	5
WMC2947310	4
WMC2947311	4
WMC2947312	2
WMC2947314	10
WMC2947315	8
WMC2947316	5
WMC2947317	3
WMC2947318	2
WMC2947319	2
WMC2947320	4
WMC2947322	10
WMC2947323	5
WMC2947324	4
WMC2947326	5
WMC2947327	2
WMC2947328	11
WMC2947329	7
WMC2947331	4
WMC2947333	3
WMC2947334	8
WMC2947335	10
WMC2947336	5
WMC2947338	4
WMC2947340	4
WMC2947341	4
WMC2947342	2
WMC2947343	6
WMC2947346	7
WMC2947347	3
WMC2947348	3
WMC2947349	2
WMC2947350	10
WMC2947351	3
WMC2947352	6
WMC2947354	4
WMC2947355	5
WMC2947356	3
WMC2947357	3
WMC2947359	11
WMC2947360	2
WMC2947361	5
WMC2947362	6
WMC2947363	10
WMC2947364	8
WMC2947365	9
WMC2947366	7
WMC2947369	2
WMC2947370	9
WMC2947371	7
WMC2947372	1
WMC2947373	5
WMC2947374	5
WMC2947375	5
WMC2947376	3
WMC2947377	7
WMC2947378	10
WMC2947379	2
WMC2947380	10
WMC2947382	4
WMC2947383	9
WMC2947384	8
WMC2947385	9
WMC2947386	4
WMC2947387	3
WMC2947388	3
WMC2947389	8
WMC2947390	8
WMC2947392	3
WMC2947395	8
WMC2947396	10
WMC2947397	6
WMC2947399	8
WMC2947400	5
WMC2947401	10
WMC2947403	8
WMC2947404	3
WMC2947405	5
WMC2947406	34
WMC2947407	3
WMC2947408	31
WMC2947409	9
WMC2947411	3
WMC2947412	4
WMC2947413	8
WMC2947414	7
WMC2947415	5
WMC2947416	5
WMC2947419	3
WMC2947421	5
WMC2947422	7
WMC2947423	3
WMC2947424	4
WMC2947426	8
WMC2947427	7
WMC2947428	9
WMC2947429	8
WMC2947430	8
WMC2947431	8
WMC2947432	5
WMC2947433	6
WMC2947434	3
WMC2947437	9
WMC2947438	9
WMC2947439	5
WMC2947440	4
WMC2947441	6
WMC2947442	6
WMC2947443	9
WMC2947444	5
WMC2947445	9
WMC2947446	8
WMC2947447	10
WMC2947448	6
WMC2947449	5
WMC2947450	9
WMC2947451	5
WMC2947452	6
WMC2947453	10
WMC2947454	5
WMC2947455	9
WMC2947456	2
WMC2947458	6
WMC2947459	5
WMC2947460	6
WMC2947461	6
WMC2947462	7
WMC2947463	8
WMC2947464	3
WMC2947465	3
WMC2947467	7
WMC2947468	7
WMC2947469	8
WMC2947470	23
WMC2947472	5
WMC2947473	9
WMC2947474	3
WMC2947475	2
WMC2947476	2
WMC2947477	10
WMC2947478	5
WMC2947479	8
WMC2947481	9
WMC2947483	8
WMC2947484	5
WMC2947485	10
WMC2947486	6
WMC2947487	5
WMC2947488	5
WMC2947489	8
WMC2947490	7
WMC2947491	8
WMC2947493	5
WMC2947494	5
WMC2947495	3
WMC2947497	2
WMC2947498	8
WMC2947500	9
WMC2947501	10
WMC2947502	5
WMC2947503	6
WMC2947506	3
WMC2947507	3
WMC2947508	5
WMC2947509	2
WMC2947510	10
WMC2947511	2
WMC2947512	3
WMC2947514	10
WMC2947515	4
WMC2947516	5
WMC2947517	8
WMC2947518	3
WMC2947519	4
WMC2947520	8
WMC2947522	10
WMC2947523	3
WMC2947524	6
WMC2947525	4
WMC2947526	2
WMC2947527	6
WMC2947528	5
WMC2947529	6
WMC2947533	7
WMC2947534	8
WMC2947535	3
WMC2947536	2
WMC2947537	2
WMC2947538	8
WMC2947539	5
WMC2947540	10
WMC2947543	2
WMC2947544	8
WMC2947546	6
WMC2947547	3
WMC2947548	6
WMC2947550	8
WMC2947551	4
WMC2947552	6
WMC2947553	3
WMC2947554	6
WMC2947556	8
WMC2947557	34
WMC2947558	8
WMC2947559	10
WMC2947560	5
WMC2947561	7
WMC2947562	9
WMC2947563	3
WMC2947564	6
WMC2947566	2
WMC2947567	9
WMC2947568	7
WMC2947569	3
WMC2947571	3
WMC2947572	7
WMC2947573	2
WMC2947574	2
WMC2947575	5
WMC2947576	3
WMC2947577	5
WMC2947578	10
WMC2947580	4
WMC2947581	3
WMC2947582	10
WMC2947583	7
WMC2947584	8
WMC2947585	10
WMC2947588	8
WMC2947589	9
WMC2947590	6
WMC2947592	6
WMC2947594	9
WMC2947596	7
WMC2947597	8
WMC2947598	6
WMC2947599	7
WMC2947601	9
WMC2947603	4
WMC2947604	4
WMC2947605	2
WMC2947607	7
WMC2947608	8
WMC2947610	6
WMC2947611	7
WMC2947612	6
WMC2947614	7
WMC2947616	39
WMC2947617	5
WMC2947618	8
WMC2947619	5
WMC2947621	9
WMC2947622	5
WMC2947623	5
WMC2947625	7
WMC2947627	6
WMC2947628	3
WMC2947629	6
WMC2947630	3
WMC2947632	8
WMC2947633	5
WMC2947635	5
WMC2947636	8
WMC2947637	3
WMC2947638	3
WMC2947639	4
WMC2947640	5
WMC2947643	5
WMC2947644	2
WMC2947645	5
WMC2947646	6
WMC2947648	7
WMC2947650	9
WMC2947651	5
WMC2947652	6
WMC2947653	8
WMC2947655	7
WMC2947656	5
WMC2947658	9
WMC2947659	4
WMC2947660	6
WMC2947661	6
WMC2947662	3
WMC2947663	10
WMC2947664	9
WMC2947665	4
WMC2947666	2
WMC2947667	9
WMC2947668	7
WMC2947669	3
WMC2947670	7
WMC2947671	6
WMC2947672	3
WMC2947674	4
WMC2947675	3
WMC2947676	6
WMC2947677	5
WMC2947678	5
WMC2947679	6
WMC2947681	3
WMC2947682	3
WMC2947683	9
WMC2947684	8
WMC2947685	7
WMC2947686	39
WMC2947687	5
WMC2947690	10
WMC2947692	5
WMC2947693	3
WMC2947694	10
WMC2947695	8
WMC2947696	3
WMC2947697	6
WMC2947698	6
WMC2947699	6
WMC2947700	4
WMC2947701	5
WMC2947702	6
WMC2947703	5
WMC2947704	6
WMC2947707	6
WMC2947708	5
WMC2947709	7
WMC2947710	2
WMC2947712	4
WMC2947714	2
WMC2947716	8
WMC2947717	3
WMC2947718	3
WMC2947720	8
WMC2947721	8
WMC2947722	2
WMC2947723	2
WMC2947724	2
WMC2947725	6
WMC2947726	10
WMC2947728	7
WMC2947729	5
WMC2947730	5
WMC2947731	9
WMC2947732	4
WMC2947733	8
WMC2947734	8
WMC2947735	5
WMC2947736	7
WMC2947737	6
WMC2947739	38
WMC2947740	6
WMC2947741	6
WMC2947742	6
WMC2947743	6
WMC2947744	6
