	mc
WMC2482699	66
WMC2482700	119
WMC2482701	120
WMC2482702	105
WMC2482703	98
WMC2482704	117
WMC2482705	87
WMC2482707	75
WMC2482708	77
WMC2482709	100
WMC2482710	97
WMC2482711	79
WMC2482712	108
WMC2482713	82
WMC2482714	106
WMC2482716	76
WMC2482717	99
WMC2482719	39
WMC2482720	76
WMC2483108	57
WMC2483113	2
WMC2483118	91
WMC2483124	67
WMC2483125	40
WMC2483126	97
WMC2483127	100
WMC2483128	60
WMC2483130	47
WMC2483131	95
WMC2483132	61
WMC2483133	54
WMC2483134	49
WMC2483135	59
WMC2483136	101
WMC2483137	100
WMC2483138	57
WMC2483140	41
WMC2483141	43
WMC2483142	66
WMC2483144	46
WMC2483147	1
WMC2483148	113
WMC2483149	40
WMC2483152	44
WMC2483155	47
WMC2483156	108
WMC2483158	52
WMC2483160	1
WMC2483161	64
WMC2483163	63
WMC2483167	67
WMC2483168	105
WMC2483169	82
WMC2483170	40
WMC2483171	61
WMC2483172	82
WMC2483173	63
WMC2483175	40
WMC2483177	106
WMC2483178	109
WMC2483179	37
WMC2483181	100
WMC2483182	62
WMC2483183	1
WMC2483184	37
WMC2483188	1
WMC2483190	62
WMC2483192	106
WMC2483193	38
WMC2483194	108
WMC2483195	43
WMC2483197	51
WMC2483199	55
WMC2483216	1
WMC2483225	42
WMC2483226	100
WMC2483227	96
WMC2483231	100
WMC2483239	100
WMC2483252	37
WMC2483257	1
WMC2483262	122
WMC2483268	96
WMC2483273	100
WMC2483275	100
WMC2483293	1
WMC2483303	62
WMC2483320	52
WMC2483326	90
WMC2483333	49
WMC2483336	1
WMC2483337	121
WMC2483341	96
WMC2483346	48
WMC2483350	63
WMC2483351	41
WMC2483354	97
WMC2483355	1
WMC2483362	119
WMC2483365	105
WMC2483384	45
WMC2483388	94
WMC2483407	41
WMC2483410	37
WMC2483411	119
WMC2483418	1
WMC2483421	43
WMC2483436	43
WMC2483461	57
WMC2483476	100
WMC2483478	73
WMC2483485	66
WMC2483488	99
WMC2483490	10
WMC2483491	31
WMC2483493	17
WMC2483497	36
WMC2483498	27
WMC2483499	13
WMC2483500	36
WMC2483501	22
WMC2483502	16
WMC2483504	11
WMC2483505	14
WMC2483506	14
WMC2483507	35
WMC2483508	19
WMC2483509	32
WMC2483510	16
WMC2483511	17
WMC2483512	26
WMC2483513	29
WMC2483514	7
WMC2483515	8
WMC2483516	11
WMC2483517	28
WMC2483519	8
WMC2483520	6
WMC2483521	36
WMC2483522	19
WMC2483523	35
WMC2483524	12
WMC2483525	11
WMC2483526	29
WMC2483527	6
WMC2483528	9
WMC2483529	17
WMC2483531	11
WMC2483533	13
WMC2483534	33
WMC2483535	12
WMC2483536	13
WMC2483537	10
WMC2483538	20
WMC2483539	15
WMC2483540	1
WMC2483541	32
WMC2483542	15
WMC2483543	35
WMC2483544	6
WMC2483545	8
WMC2483546	2
WMC2483547	14
WMC2483548	35
WMC2483549	26
WMC2483550	26
WMC2483551	33
WMC2483552	31
WMC2483553	15
WMC2483554	12
WMC2483555	35
WMC2483556	12
WMC2483557	17
WMC2483558	1
WMC2483559	11
WMC2483560	11
WMC2483561	25
WMC2483562	33
WMC2483563	13
WMC2483564	22
WMC2483565	35
WMC2483566	15
WMC2483567	33
WMC2483568	22
WMC2483569	8
WMC2483572	20
WMC2483574	11
WMC2483576	9
WMC2483577	31
WMC2483578	10
WMC2483580	35
WMC2483581	20
WMC2483582	7
WMC2483584	10
WMC2483586	35
WMC2483587	28
WMC2483590	33
WMC2483593	27
WMC2483596	23
WMC2483597	6
WMC2483598	30
WMC2483600	32
WMC2483601	25
WMC2483602	33
WMC2483604	10
WMC2483605	30
WMC2483607	9
WMC2483608	35
WMC2483609	13
WMC2483610	36
WMC2483611	7
WMC2483612	35
WMC2483613	35
WMC2483615	8
WMC2483616	35
WMC2483617	26
WMC2483618	6
WMC2483619	15
WMC2483620	27
WMC2483621	9
WMC2483622	36
WMC2483623	11
WMC2483626	26
WMC2483627	15
WMC2483629	35
WMC2483630	14
WMC2483631	26
WMC2483632	60
WMC2483634	17
WMC2483635	20
WMC2483636	8
WMC2483637	15
WMC2483638	21
WMC2483640	20
WMC2483641	23
WMC2483642	33
WMC2483643	17
WMC2483644	6
WMC2483645	15
WMC2483646	35
WMC2483647	33
WMC2483648	11
WMC2483650	29
WMC2483651	29
WMC2483652	17
WMC2483653	11
WMC2483654	15
WMC2483655	10
WMC2483657	7
WMC2483658	12
WMC2483659	8
WMC2483660	12
WMC2483662	30
WMC2483663	29
WMC2483664	11
WMC2483666	17
WMC2483667	13
WMC2483668	17
WMC2483669	35
WMC2483670	35
WMC2483672	6
WMC2483674	14
WMC2483675	28
WMC2483676	10
WMC2483677	9
WMC2483680	15
WMC2483681	22
WMC2483683	11
WMC2483684	17
WMC2483685	35
WMC2483686	30
WMC2483689	29
WMC2483690	8
WMC2483692	33
WMC2483698	34
WMC2483699	19
WMC2483700	8
WMC2483701	31
WMC2483703	1
WMC2483704	10
WMC2483706	11
WMC2483707	12
WMC2483708	27
WMC2483709	16
WMC2483710	35
WMC2483711	29
WMC2483713	34
WMC2483714	36
WMC2483716	14
WMC2483717	33
WMC2483718	30
WMC2483719	5
WMC2483720	36
WMC2483721	36
WMC2483723	36
WMC2483724	30
WMC2483725	6
WMC2483726	17
WMC2483727	7
WMC2483729	31
WMC2483730	17
WMC2483731	36
WMC2483732	22
WMC2483733	10
WMC2483734	20
WMC2483736	6
WMC2483737	8
WMC2483738	7
WMC2483739	20
WMC2483740	15
WMC2483741	30
WMC2483742	17
WMC2483744	26
WMC2483746	20
WMC2483747	35
WMC2483748	16
WMC2483749	11
WMC2483751	26
WMC2483753	15
WMC2483755	9
WMC2483756	36
WMC2483758	34
WMC2483759	25
WMC2483760	28
WMC2483761	13
WMC2483762	28
WMC2483763	17
WMC2483764	29
WMC2483765	25
WMC2483766	13
WMC2483767	8
WMC2483768	22
WMC2483769	20
WMC2483770	29
WMC2483771	6
WMC2483772	30
WMC2483773	35
WMC2483774	29
WMC2483775	36
WMC2483776	15
WMC2483778	12
WMC2483780	35
WMC2483782	35
WMC2483786	18
WMC2483788	33
WMC2483789	12
WMC2483790	12
WMC2483792	29
WMC2483796	20
WMC2483797	11
WMC2483798	29
WMC2483799	1
WMC2483800	10
WMC2483804	35
WMC2483805	11
WMC2483806	16
WMC2483807	34
WMC2483811	12
WMC2483812	28
WMC2483813	9
WMC2483816	33
WMC2483817	31
WMC2483818	26
WMC2483819	34
WMC2483822	26
WMC2483823	8
WMC2483824	30
WMC2483825	7
WMC2483826	31
WMC2483827	17
WMC2483828	15
WMC2483829	26
WMC2483830	35
WMC2483831	22
WMC2483832	24
WMC2483833	26
WMC2483834	31
WMC2483835	25
WMC2483836	10
WMC2483837	23
WMC2483838	10
WMC2483839	6
WMC2483840	28
WMC2483841	8
WMC2483842	2
WMC2483844	10
WMC2483845	11
WMC2483846	35
WMC2483847	16
WMC2483849	35
WMC2483850	35
WMC2483851	33
WMC2483852	33
WMC2483853	6
WMC2483854	8
WMC2483855	10
WMC2483856	9
WMC2483857	11
WMC2483859	29
WMC2483860	27
WMC2483861	22
WMC2483862	33
WMC2483863	2
WMC2483864	36
WMC2483865	12
WMC2483867	18
WMC2483868	15
WMC2483869	31
WMC2483871	26
WMC2483872	11
WMC2483873	114
WMC2483874	68
WMC2483875	112
WMC2483876	103
WMC2483877	101
WMC2483878	110
WMC2483879	115
WMC2483881	98
WMC2483882	102
WMC2483883	101
WMC2483885	107
WMC2483886	108
WMC2483888	57
WMC2483889	120
WMC2483890	89
WMC2483892	1
WMC2483893	76
WMC2483894	88
WMC2483895	120
WMC2483897	90
WMC2483898	47
WMC2483899	114
WMC2483900	75
WMC2483901	89
WMC2483902	88
WMC2483903	98
WMC2483904	75
WMC2483906	85
WMC2483907	69
WMC2483908	69
WMC2483909	95
WMC2483910	116
WMC2483911	98
WMC2483912	100
WMC2483913	61
WMC2483914	99
WMC2483915	102
WMC2483917	102
WMC2483918	93
WMC2483919	122
WMC2483920	104
WMC2483921	40
WMC2483922	78
WMC2483923	84
WMC2483924	83
WMC2483925	75
WMC2483926	112
WMC2483927	104
WMC2483928	93
WMC2483929	77
WMC2483930	102
WMC2483931	59
WMC2483932	94
WMC2483933	99
WMC2483935	93
WMC2483936	109
WMC2483937	122
WMC2483938	120
WMC2483939	77
WMC2483940	56
WMC2483941	77
WMC2483942	98
WMC2483943	117
WMC2483944	60
WMC2483945	94
WMC2483946	101
WMC2483947	120
WMC2483948	120
WMC2483949	79
WMC2483950	64
WMC2483951	72
WMC2483955	118
WMC2483956	89
WMC2483957	104
WMC2483958	104
WMC2483959	41
WMC2483960	63
WMC2483961	89
WMC2483962	90
WMC2483963	45
WMC2483964	103
WMC2483965	77
WMC2483966	121
WMC2483967	92
WMC2483968	118
WMC2483970	101
WMC2483971	86
WMC2483973	104
WMC2483974	106
WMC2483975	101
WMC2483977	5
WMC2483978	73
WMC2483980	57
WMC2483981	52
WMC2483982	93
WMC2483985	89
WMC2483987	66
WMC2483989	95
WMC2483990	109
WMC2483991	99
WMC2483992	72
WMC2483993	121
WMC2483994	73
WMC2483996	106
WMC2483997	103
WMC2483998	40
WMC2483999	75
WMC2484001	111
WMC2484002	98
WMC2484003	107
WMC2484004	84
WMC2484007	104
WMC2484008	1
WMC2484010	98
WMC2484011	98
WMC2484012	54
WMC2484013	100
WMC2484015	49
WMC2484016	107
WMC2484017	1
WMC2484019	72
WMC2484020	86
WMC2484022	54
WMC2484023	95
WMC2484025	60
WMC2484026	84
WMC2484027	103
WMC2484028	115
WMC2484029	99
WMC2484030	55
WMC2484032	112
WMC2484033	101
WMC2484034	93
WMC2484035	75
WMC2484036	102
WMC2484039	106
WMC2484040	1
WMC2484041	64
WMC2484042	95
WMC2484043	109
WMC2484044	70
WMC2484045	64
WMC2484047	102
WMC2484048	115
WMC2484049	99
WMC2484050	80
WMC2484051	77
WMC2484052	47
WMC2484053	106
WMC2484054	104
WMC2484055	80
WMC2484056	71
WMC2484058	102
WMC2484059	98
WMC2484060	101
WMC2484061	104
WMC2484062	78
WMC2484063	114
WMC2484064	63
WMC2484066	106
WMC2484067	98
WMC2484068	93
WMC2484069	71
WMC2484070	102
WMC2484071	98
WMC2484073	119
WMC2484074	66
WMC2484076	101
WMC2484077	60
WMC2484078	95
WMC2484079	49
WMC2484082	103
WMC2484083	71
WMC2484084	68
WMC2484085	95
WMC2484086	85
WMC2484087	89
WMC2484089	98
WMC2484092	116
WMC2484093	93
WMC2484094	98
WMC2484095	82
WMC2484096	74
WMC2484100	61
WMC2484101	95
WMC2484102	121
WMC2484103	99
WMC2484104	90
WMC2484105	106
WMC2484108	103
WMC2484109	103
WMC2484110	64
WMC2484111	64
WMC2484112	49
WMC2484114	117
WMC2484115	102
WMC2484116	87
WMC2484117	76
WMC2484118	89
WMC2484119	104
WMC2484120	75
WMC2484121	83
WMC2484122	55
WMC2484123	78
WMC2484124	40
WMC2484126	120
WMC2484128	76
WMC2484129	114
WMC2484130	107
WMC2484132	99
WMC2484133	117
WMC2484134	72
WMC2484135	92
WMC2484136	93
WMC2484137	73
WMC2484139	105
WMC2484140	94
WMC2484141	82
WMC2484142	79
WMC2484143	87
WMC2484144	72
WMC2484145	115
WMC2484146	73
WMC2484147	70
WMC2484149	52
WMC2484150	52
WMC2484152	95
WMC2484153	78
WMC2484155	82
WMC2484156	115
WMC2484158	121
WMC2484159	67
WMC2484160	122
WMC2484161	90
WMC2484162	59
WMC2484163	91
WMC2484164	67
WMC2484165	110
WMC2484167	122
WMC2484170	102
WMC2484172	70
WMC2484174	1
WMC2484175	72
WMC2484176	82
WMC2484177	97
WMC2484179	83
WMC2484180	93
WMC2484181	53
WMC2484182	76
WMC2484183	47
WMC2484184	108
WMC2484185	81
WMC2484186	100
WMC2484187	86
WMC2484189	95
WMC2484190	88
WMC2484192	80
WMC2484194	73
WMC2484195	59
WMC2484196	69
WMC2484197	75
WMC2484198	105
WMC2484199	90
WMC2484200	108
WMC2484201	94
WMC2484202	101
WMC2484204	92
WMC2484206	82
WMC2484207	2
WMC2484208	75
WMC2484209	104
WMC2484210	111
WMC2484212	103
WMC2484213	119
WMC2484214	114
WMC2484215	110
WMC2484216	100
WMC2484217	119
WMC2484218	101
WMC2484219	95
WMC2484220	80
WMC2484221	100
WMC2484222	61
WMC2484224	116
WMC2484225	98
WMC2484226	106
WMC2484227	106
WMC2484228	89
WMC2484229	95
WMC2484230	95
WMC2484231	104
WMC2484232	107
WMC2484233	77
WMC2484235	77
WMC2484236	71
WMC2484237	108
WMC2484238	48
WMC2484239	68
WMC2484240	71
WMC2484241	113
WMC2484243	87
WMC2484245	59
WMC2484246	86
WMC2484247	84
WMC2484248	65
WMC2484249	71
WMC2484250	59
WMC2484251	88
WMC2484252	80
WMC2484253	52
WMC2484254	104
WMC2484255	119
WMC2484256	110
WMC2484642	54
WMC2484644	37
WMC2484645	71
WMC2484647	37
WMC2484649	53
WMC2484650	79
WMC2484651	47
WMC2484654	41
WMC2484655	100
WMC2484656	100
WMC2484657	59
WMC2484658	100
WMC2484659	51
WMC2484660	75
WMC2484661	97
WMC2484662	46
WMC2484663	47
WMC2484664	60
WMC2484666	40
WMC2484669	51
WMC2484671	1
WMC2484672	89
WMC2484674	52
WMC2484675	39
WMC2484676	117
WMC2484677	76
WMC2484679	54
WMC2484680	55
WMC2484681	37
WMC2484684	45
WMC2484685	61
WMC2484686	78
WMC2484687	46
WMC2484688	115
WMC2484689	95
WMC2484691	73
WMC2484692	1
WMC2484693	49
WMC2484694	48
WMC2484695	55
WMC2484697	79
WMC2484699	76
WMC2484701	67
WMC2484704	38
WMC2484705	66
WMC2484706	41
WMC2484707	43
WMC2484708	45
WMC2484709	53
WMC2484710	44
WMC2484711	57
WMC2484713	57
WMC2484715	39
WMC2484716	94
WMC2484717	37
WMC2484718	42
WMC2484719	53
WMC2484720	55
WMC2484721	90
WMC2484723	73
WMC2484724	40
WMC2484725	49
WMC2484726	85
WMC2484727	40
WMC2484728	37
WMC2484729	46
WMC2484730	118
WMC2484731	49
WMC2484732	51
WMC2484733	69
WMC2484734	52
WMC2484735	109
WMC2484736	37
WMC2484746	37
WMC2484750	42
WMC2484751	42
WMC2484753	93
WMC2484755	100
WMC2484756	43
WMC2484759	100
WMC2484766	1
WMC2484767	45
WMC2484771	1
WMC2484773	66
WMC2484776	81
WMC2484778	41
WMC2484780	48
WMC2484781	51
WMC2484782	43
WMC2484787	41
WMC2484788	56
WMC2484790	43
WMC2484791	114
WMC2484793	37
WMC2484794	54
WMC2484795	47
WMC2484796	93
WMC2484797	41
WMC2484800	58
WMC2484805	54
WMC2484808	64
WMC2484809	72
WMC2484810	43
WMC2484812	94
WMC2484813	47
WMC2484814	44
WMC2484815	67
WMC2484816	100
WMC2484817	52
WMC2484818	37
WMC2484820	60
WMC2484822	42
WMC2484823	38
WMC2484824	38
WMC2484826	51
WMC2484828	49
WMC2484829	40
WMC2484832	63
WMC2484835	104
WMC2484836	49
WMC2484839	79
WMC2484845	44
WMC2484846	54
WMC2484847	41
WMC2484849	44
WMC2484854	100
WMC2484858	93
WMC2484861	54
WMC2484862	38
WMC2484863	75
WMC2484868	87
WMC2484869	49
WMC2484871	43
WMC2484872	51
WMC2484877	63
WMC2484878	88
WMC2484879	37
WMC2484880	41
WMC2484881	40
WMC2484883	41
WMC2484884	1
WMC2484885	39
WMC2484886	37
WMC2484887	55
WMC2484889	91
WMC2484890	43
WMC2484891	47
WMC2484894	50
WMC2484897	100
WMC2484898	37
WMC2484899	40
WMC2484901	38
WMC2484903	38
WMC2484905	118
WMC2484907	101
WMC2484908	43
WMC2484909	53
WMC2484912	56
WMC2484913	100
WMC2484916	47
WMC2484918	44
WMC2484919	62
WMC2484920	71
WMC2484924	51
WMC2484926	40
WMC2484927	58
WMC2484930	67
WMC2484931	50
WMC2484933	39
WMC2484940	54
WMC2484943	46
WMC2484948	37
WMC2484950	77
WMC2484951	84
WMC2484952	100
WMC2484954	42
WMC2484956	100
WMC2484957	55
WMC2484962	41
WMC2484964	38
WMC2484965	111
WMC2484966	102
WMC2484967	52
WMC2484968	59
WMC2484970	53
WMC2484971	90
WMC2484973	37
WMC2484974	104
WMC2484976	43
WMC2484978	66
WMC2484979	61
WMC2484981	63
WMC2484984	45
WMC2484985	51
WMC2484987	38
WMC2484991	1
WMC2484992	105
WMC2484993	37
WMC2484998	51
WMC2485003	93
WMC2485004	67
WMC2485005	84
WMC2485006	43
WMC2485008	37
WMC2485013	41
WMC2485014	40
WMC2485015	51
WMC2485016	86
WMC2485017	66
WMC2485018	43
WMC2485019	105
WMC2485021	96
WMC2485022	38
WMC2485024	54
WMC2485025	8
WMC2485026	11
WMC2485027	26
WMC2485028	20
WMC2485029	34
WMC2485030	33
WMC2485033	11
WMC2485035	33
WMC2485036	33
WMC2485038	15
WMC2485040	29
WMC2485041	6
WMC2485042	1
WMC2485043	12
WMC2485044	6
WMC2485045	35
WMC2485046	17
WMC2485049	34
WMC2485050	15
WMC2485051	33
WMC2485052	33
WMC2485053	17
WMC2485057	27
WMC2485058	13
WMC2485059	25
WMC2485060	16
WMC2485061	13
WMC2485064	35
WMC2485065	8
WMC2485066	32
WMC2485067	27
WMC2485068	24
WMC2485069	26
WMC2485070	13
WMC2485072	15
WMC2485073	35
WMC2485074	8
WMC2485075	22
WMC2485076	9
WMC2485077	15
WMC2485078	14
WMC2485080	8
WMC2485081	17
WMC2485082	12
WMC2485083	29
WMC2485084	29
WMC2485085	8
WMC2485089	26
WMC2485091	9
WMC2485092	15
WMC2485093	33
WMC2485094	22
WMC2485096	25
WMC2485097	7
WMC2485099	25
WMC2485100	24
WMC2485101	33
WMC2485102	10
WMC2485105	35
WMC2485107	28
WMC2485108	33
WMC2485109	30
WMC2485110	8
WMC2485113	35
WMC2485114	32
WMC2485115	8
WMC2485117	21
WMC2485121	13
WMC2485122	16
WMC2485123	25
WMC2485124	30
WMC2485129	25
WMC2485132	26
WMC2485133	22
WMC2485134	33
WMC2485137	25
WMC2485142	12
WMC2485145	36
WMC2485146	6
WMC2485147	30
WMC2485150	6
WMC2485152	33
WMC2485153	15
WMC2485155	16
WMC2485157	15
WMC2485158	14
WMC2485160	11
WMC2485161	18
WMC2485162	18
WMC2485164	34
WMC2485166	10
WMC2485169	35
WMC2485170	33
WMC2485171	35
WMC2485174	29
WMC2485176	6
WMC2485177	30
WMC2485178	26
WMC2485180	20
WMC2485181	13
WMC2485185	1
WMC2485186	34
WMC2485187	17
WMC2485189	12
WMC2485192	23
WMC2485193	14
WMC2485194	36
WMC2485195	9
WMC2485196	17
WMC2485197	28
WMC2485202	35
WMC2485203	13
WMC2485204	19
WMC2485205	35
WMC2485206	35
WMC2485208	12
WMC2485210	16
WMC2485211	24
WMC2485212	16
WMC2485213	37
WMC2485214	33
WMC2485216	12
WMC2485217	7
WMC2485218	35
WMC2485219	17
WMC2485220	33
WMC2485222	31
WMC2485225	35
WMC2485226	12
WMC2485229	26
WMC2485230	25
WMC2485232	35
WMC2485234	15
WMC2485235	29
WMC2485237	33
WMC2485238	7
WMC2485240	28
WMC2485241	25
WMC2485242	7
WMC2485244	20
WMC2485248	24
WMC2485249	35
WMC2485250	18
WMC2485252	8
WMC2485254	6
WMC2485256	31
WMC2485257	28
WMC2485259	19
WMC2485261	29
WMC2485262	12
WMC2485264	9
WMC2485265	35
WMC2485266	33
WMC2485267	14
WMC2485268	17
WMC2485269	17
WMC2485270	17
WMC2485272	6
WMC2485273	31
WMC2485274	20
WMC2485276	15
WMC2485278	35
WMC2485283	10
WMC2485284	18
WMC2485285	33
WMC2485286	22
WMC2485289	16
WMC2485290	36
WMC2485292	33
WMC2485293	8
WMC2485294	36
WMC2485296	27
WMC2485297	19
WMC2485298	20
WMC2485299	32
WMC2485301	26
WMC2485302	8
WMC2485305	29
WMC2485307	30
WMC2485308	20
WMC2485309	33
WMC2485310	33
WMC2485312	15
WMC2485313	17
WMC2485318	13
WMC2485322	8
WMC2485324	20
WMC2485325	12
WMC2485326	31
WMC2485328	7
WMC2485332	9
WMC2485337	26
WMC2485339	35
WMC2485340	28
WMC2485341	35
WMC2485342	24
WMC2485345	33
WMC2485347	6
WMC2485348	36
WMC2485349	31
WMC2485353	7
WMC2485355	7
WMC2485356	32
WMC2485357	6
WMC2485358	30
WMC2485360	24
WMC2485361	24
WMC2485362	22
WMC2485363	8
WMC2485365	31
WMC2485369	22
WMC2485370	29
WMC2485371	20
WMC2485372	33
WMC2485374	33
WMC2485376	1
WMC2485378	28
WMC2485379	35
WMC2485380	20
WMC2485381	7
WMC2485382	7
WMC2485384	7
WMC2485385	35
WMC2485386	14
WMC2485387	35
WMC2485389	33
WMC2485393	28
WMC2485395	17
WMC2485396	20
WMC2485398	21
WMC2485400	28
WMC2485401	33
WMC2485402	20
WMC2485403	36
WMC2485404	35
WMC2485405	6
WMC2485408	15
WMC2485409	116
WMC2485410	94
WMC2485411	114
WMC2485412	76
WMC2485414	80
WMC2485415	50
WMC2485417	96
WMC2485418	81
WMC2485419	5
WMC2485420	107
WMC2485421	108
WMC2485422	105
WMC2485424	75
WMC2485425	102
WMC2485426	121
WMC2485427	81
WMC2485428	108
WMC2485429	111
WMC2485430	104
WMC2485431	79
WMC2485432	93
WMC2485434	81
WMC2485435	102
WMC2485436	120
WMC2485437	100
WMC2485438	121
WMC2485439	100
WMC2485441	108
WMC2485442	83
WMC2485443	99
WMC2485444	51
WMC2485445	98
WMC2485446	93
WMC2485447	106
WMC2485448	64
WMC2485449	122
WMC2485450	113
WMC2485451	100
WMC2485452	104
WMC2485453	53
WMC2485454	64
WMC2485455	106
WMC2485456	110
WMC2485457	75
WMC2485458	97
WMC2485459	108
WMC2485460	105
WMC2485461	105
WMC2485462	84
WMC2485463	99
WMC2485464	73
WMC2485465	121
WMC2485466	98
WMC2485467	47
WMC2485468	59
WMC2485469	112
WMC2485470	100
WMC2485471	117
WMC2485472	113
WMC2485473	115
WMC2485474	100
WMC2485475	120
WMC2485476	107
WMC2485477	100
WMC2485478	76
WMC2485479	93
WMC2485480	95
WMC2485482	54
WMC2485483	119
WMC2485484	50
WMC2485485	120
WMC2485486	76
WMC2485487	75
WMC2485488	63
WMC2485489	118
WMC2485491	84
WMC2485492	90
WMC2485493	93
WMC2485494	72
WMC2485495	121
WMC2485496	97
WMC2485497	103
WMC2485498	107
WMC2485499	80
WMC2485500	93
WMC2485501	108
WMC2485502	104
WMC2485503	75
WMC2485504	101
WMC2485506	92
WMC2485507	94
WMC2485509	106
WMC2485510	70
WMC2485511	89
WMC2485513	78
WMC2485514	100
WMC2485516	87
WMC2485518	64
WMC2485519	5
WMC2485520	105
WMC2485521	59
WMC2485522	108
WMC2485523	121
WMC2485524	95
WMC2485525	101
WMC2485526	75
WMC2485527	98
WMC2485528	115
WMC2485530	33
WMC2485531	98
WMC2485532	85
WMC2485533	105
WMC2485534	100
WMC2485535	49
WMC2485536	103
WMC2485537	59
WMC2485538	76
WMC2485539	115
WMC2485541	1
WMC2485542	55
WMC2485543	86
WMC2485544	77
WMC2485545	28
WMC2485546	115
WMC2485547	122
WMC2485548	107
WMC2485549	100
WMC2485550	122
WMC2485551	117
WMC2485552	114
WMC2485553	59
WMC2485554	73
WMC2485555	96
WMC2485557	98
WMC2485558	41
WMC2485559	104
WMC2485560	53
WMC2485562	78
WMC2485563	85
WMC2485564	110
WMC2485565	116
WMC2485567	101
WMC2485568	108
WMC2485569	51
WMC2485570	86
WMC2485571	68
WMC2485572	1
WMC2485573	77
WMC2485574	1
WMC2485575	92
WMC2485576	88
WMC2485577	122
WMC2485578	70
WMC2485579	102
WMC2485580	91
WMC2485581	83
WMC2485582	90
WMC2485583	106
WMC2485584	56
WMC2485585	122
WMC2485586	122
WMC2485587	85
WMC2485588	101
WMC2485589	75
WMC2485590	60
WMC2485591	90
WMC2485592	79
WMC2485594	108
WMC2485595	85
WMC2485596	39
WMC2485597	76
WMC2485598	96
WMC2485600	100
WMC2485602	59
WMC2485603	98
WMC2485604	87
WMC2485607	75
WMC2485609	98
WMC2485610	100
WMC2485611	99
WMC2485612	121
WMC2485613	96
WMC2485614	74
WMC2485615	115
WMC2485616	102
WMC2485617	96
WMC2485619	121
WMC2485620	116
WMC2485621	97
WMC2485622	95
WMC2485623	84
WMC2485624	118
WMC2485625	82
WMC2485626	103
WMC2485627	107
WMC2485628	108
WMC2485629	56
WMC2485630	75
WMC2485631	44
WMC2485636	115
WMC2485637	120
WMC2485638	49
WMC2485639	99
WMC2485641	94
WMC2485646	99
WMC2485647	100
WMC2485648	115
WMC2485649	103
WMC2485650	98
WMC2485651	98
WMC2485652	87
WMC2485653	102
WMC2485654	79
WMC2485655	51
WMC2485656	112
WMC2485657	60
WMC2485658	51
WMC2485662	57
WMC2485663	58
WMC2485664	97
WMC2485665	115
WMC2485666	59
WMC2485667	85
WMC2485668	60
WMC2485669	103
WMC2485670	61
WMC2485671	94
WMC2485672	85
WMC2485673	74
WMC2485675	77
WMC2485676	94
WMC2485677	99
WMC2485678	121
WMC2485680	47
WMC2485681	122
WMC2485682	58
WMC2485683	52
WMC2485684	99
WMC2485685	69
WMC2485686	77
WMC2485687	67
WMC2485688	102
WMC2485689	99
WMC2485690	101
WMC2485691	100
WMC2485692	102
WMC2485693	102
WMC2485694	98
WMC2485695	62
WMC2485697	79
WMC2485699	118
WMC2485700	71
WMC2485701	50
WMC2485702	106
WMC2485703	76
WMC2485706	122
WMC2485708	73
WMC2485709	87
WMC2485710	67
WMC2485712	118
WMC2485714	80
WMC2485716	103
WMC2485717	100
WMC2485718	49
WMC2485719	100
WMC2485720	118
WMC2485721	90
WMC2485722	114
WMC2485723	103
WMC2485724	72
WMC2485725	111
WMC2485726	91
WMC2485727	49
WMC2485728	115
WMC2485729	108
WMC2485730	88
WMC2485731	100
WMC2485732	109
WMC2485733	71
WMC2485734	76
WMC2485735	83
WMC2485736	90
WMC2485738	99
WMC2485739	100
WMC2485740	79
WMC2485741	95
WMC2485742	60
WMC2485743	112
WMC2485744	53
WMC2485745	93
WMC2485746	117
WMC2485747	100
WMC2485748	43
WMC2485749	57
WMC2485750	92
WMC2485751	98
WMC2485752	64
WMC2485753	79
WMC2485754	71
WMC2485756	104
WMC2485757	98
WMC2485758	99
WMC2485759	121
WMC2485760	76
WMC2485761	94
WMC2485762	122
WMC2485763	64
WMC2485764	98
WMC2485765	60
WMC2485766	75
WMC2485767	96
WMC2485768	58
WMC2485769	94
WMC2485770	33
WMC2485771	90
WMC2485772	80
WMC2485773	1
WMC2485774	33
WMC2485775	80
WMC2485777	102
WMC2485779	75
WMC2485780	116
WMC2485781	82
WMC2485782	116
WMC2485783	83
WMC2485784	121
WMC2485788	75
WMC2485790	72
WMC2485791	102
WMC2485792	28
WMC2486177	57
WMC2486178	62
WMC2486179	42
WMC2486180	57
WMC2486181	59
WMC2486183	39
WMC2486185	84
WMC2486186	122
WMC2486187	40
WMC2486188	64
WMC2486189	122
WMC2486190	44
WMC2486191	40
WMC2486192	42
WMC2486193	89
WMC2486194	45
WMC2486195	56
WMC2486196	44
WMC2486197	37
WMC2486198	94
WMC2486199	75
WMC2486200	50
WMC2486201	54
WMC2486202	53
WMC2486203	58
WMC2486204	93
WMC2486205	71
WMC2486206	118
WMC2486207	59
WMC2486208	46
WMC2486210	61
WMC2486211	49
WMC2486212	38
WMC2486213	46
WMC2486216	101
WMC2486217	106
WMC2486219	97
WMC2486220	58
WMC2486221	55
WMC2486222	51
WMC2486223	46
WMC2486224	50
WMC2486225	66
WMC2486226	37
WMC2486227	95
WMC2486228	52
WMC2486229	46
WMC2486230	48
WMC2486231	70
WMC2486232	44
WMC2486233	72
