	mc
WMC2505025	209
WMC2505027	118
WMC2505028	89
WMC2505029	208
WMC2505030	149
WMC2505032	97
WMC2505033	94
WMC2505036	134
WMC2505038	168
WMC2505040	119
WMC2505041	161
WMC2505043	117
WMC2505044	120
WMC2505045	120
WMC2505046	164
WMC2505047	97
WMC2505049	82
WMC2505051	210
WMC2505052	83
WMC2505053	118
WMC2505054	91
WMC2505055	154
WMC2505056	94
WMC2505059	133
WMC2505062	96
WMC2505063	100
WMC2505065	217
WMC2505066	131
WMC2505069	115
WMC2505072	125
WMC2505073	131
WMC2505074	214
WMC2505075	214
WMC2505076	142
WMC2505077	185
WMC2505078	138
WMC2505080	106
WMC2505086	79
WMC2505087	210
WMC2505088	141
WMC2505091	148
WMC2505093	137
WMC2505100	81
WMC2505101	119
WMC2505106	141
WMC2505111	138
WMC2505116	85
WMC2505117	214
WMC2505118	124
WMC2505121	202
WMC2505123	154
WMC2505125	94
WMC2505126	85
WMC2505131	96
WMC2505133	105
WMC2505135	118
WMC2505136	139
WMC2505138	122
WMC2505139	138
WMC2505143	138
WMC2505145	94
WMC2505146	153
WMC2505148	116
WMC2505151	216
WMC2505152	119
WMC2505156	137
WMC2505159	152
WMC2505161	124
WMC2505162	129
WMC2505164	155
WMC2505166	115
WMC2505172	111
WMC2505174	161
WMC2505176	145
WMC2505178	214
WMC2505179	83
WMC2505181	130
WMC2505182	83
WMC2505183	117
WMC2505184	146
WMC2505188	131
WMC2505198	115
WMC2505199	162
WMC2505203	90
WMC2505204	123
WMC2505206	79
WMC2505207	95
WMC2505209	94
WMC2505210	123
WMC2505212	155
WMC2505221	72
WMC2505222	203
WMC2505231	118
WMC2505233	122
WMC2505237	94
WMC2505238	125
WMC2505240	139
WMC2505243	186
WMC2505255	74
WMC2505257	11
WMC2505265	90
WMC2505267	129
WMC2505270	93
WMC2505274	132
WMC2505275	153
WMC2505276	122
WMC2505277	119
WMC2505278	128
WMC2505279	106
WMC2505284	97
WMC2505286	139
WMC2505289	200
WMC2505290	124
WMC2505294	94
WMC2505295	150
WMC2505308	207
WMC2505315	135
WMC2505316	131
WMC2505317	80
WMC2505318	139
WMC2505324	139
WMC2505328	98
WMC2505330	80
WMC2505331	120
WMC2505333	120
WMC2505334	75
WMC2505335	75
WMC2505336	118
WMC2505341	131
WMC2505343	218
WMC2505344	204
WMC2505345	120
WMC2505351	137
WMC2505353	124
WMC2505357	90
WMC2505358	214
WMC2505361	137
WMC2505369	152
WMC2505372	182
WMC2505375	121
WMC2505376	119
WMC2505380	198
WMC2505383	79
WMC2505385	97
WMC2505386	93
WMC2505389	118
WMC2505390	120
WMC2505391	116
WMC2505392	139
WMC2505393	123
WMC2505394	112
WMC2505396	120
WMC2505397	83
WMC2505398	115
WMC2505399	206
WMC2505402	177
WMC2505403	97
WMC2505404	80
WMC2505405	169
WMC2505406	176
WMC2505407	123
WMC2505408	88
WMC2505411	123
WMC2505412	123
WMC2505413	203
WMC2505414	197
WMC2505415	130
WMC2505416	124
WMC2505417	122
WMC2505418	102
WMC2505419	211
WMC2505420	204
WMC2505421	101
WMC2505422	84
WMC2505423	93
WMC2505424	141
WMC2505426	133
WMC2505427	179
WMC2505428	121
WMC2505429	165
WMC2505430	206
WMC2505431	167
WMC2505432	84
WMC2505433	82
WMC2505435	218
WMC2505438	206
WMC2505439	213
WMC2505440	186
WMC2505441	214
WMC2505442	81
WMC2505443	73
WMC2505444	124
WMC2505446	191
WMC2505447	141
WMC2505448	136
WMC2505449	133
WMC2505451	206
WMC2505452	100
WMC2505453	146
WMC2505454	83
WMC2505455	166
WMC2505456	218
WMC2505458	12
WMC2505459	210
WMC2505460	99
WMC2505461	118
WMC2505462	132
WMC2505464	86
WMC2505465	94
WMC2505467	202
WMC2505468	205
WMC2505469	81
WMC2505470	12
WMC2505471	94
WMC2505472	130
WMC2505481	103
WMC2505485	90
WMC2505486	151
WMC2505489	187
WMC2505494	116
WMC2505495	100
WMC2505498	132
WMC2505500	215
WMC2505502	217
WMC2505507	12
WMC2505509	115
WMC2505510	81
WMC2505517	95
WMC2505518	182
WMC2505522	200
WMC2505524	90
WMC2505526	84
WMC2505528	79
WMC2505530	218
WMC2505531	117
WMC2505535	115
WMC2505536	216
WMC2505539	104
WMC2505548	153
WMC2505550	90
WMC2505556	81
WMC2505557	121
WMC2505558	111
WMC2505560	123
WMC2505562	90
WMC2505575	80
WMC2505589	88
WMC2505591	111
WMC2505594	138
WMC2505596	199
WMC2505605	216
WMC2505608	210
WMC2505610	194
WMC2505615	123
WMC2505618	101
WMC2505620	150
WMC2505623	138
WMC2505627	201
WMC2505633	117
WMC2505636	139
WMC2505641	128
WMC2505644	87
WMC2505651	115
WMC2505653	122
WMC2505654	193
WMC2505657	124
WMC2505660	146
WMC2505662	124
WMC2505663	200
WMC2505664	120
WMC2505670	154
WMC2505671	114
WMC2505674	90
WMC2505677	185
WMC2505678	80
WMC2505679	77
WMC2505680	86
WMC2505683	94
WMC2505685	41
WMC2505690	8
WMC2505692	121
WMC2505693	110
WMC2505694	84
WMC2505695	200
WMC2505696	132
WMC2505697	12
WMC2505700	94
WMC2505708	214
WMC2505709	134
WMC2505710	109
WMC2505714	73
WMC2505716	88
WMC2505717	141
WMC2505719	112
WMC2505720	76
WMC2505721	132
WMC2505725	190
WMC2505726	84
WMC2505733	203
WMC2505735	128
WMC2505737	78
WMC2505738	84
WMC2505739	210
WMC2505740	111
WMC2505741	144
WMC2505742	80
WMC2505744	91
WMC2505749	89
WMC2505750	213
WMC2505751	117
WMC2505752	166
WMC2505754	135
WMC2505755	116
WMC2505757	213
WMC2505760	150
WMC2506145	50
WMC2506146	20
WMC2506147	46
WMC2506148	3
WMC2506149	69
WMC2506150	46
WMC2506151	5
WMC2506154	19
WMC2506159	2
WMC2506162	50
WMC2506163	52
WMC2506164	46
WMC2506165	1
WMC2506166	21
WMC2506167	69
WMC2506169	39
WMC2506170	2
WMC2506171	40
WMC2506172	22
WMC2506173	51
WMC2506174	63
WMC2506176	41
WMC2506177	63
WMC2506179	19
WMC2506180	59
WMC2506181	56
WMC2506182	58
WMC2506183	18
WMC2506184	48
WMC2506185	40
WMC2506187	58
WMC2506188	54
WMC2506189	52
WMC2506190	15
WMC2506191	18
WMC2506192	58
WMC2506194	20
WMC2506196	70
WMC2506197	15
WMC2506198	49
WMC2506199	63
WMC2506200	56
WMC2506201	49
WMC2506202	64
WMC2506203	61
WMC2506204	46
WMC2506205	21
WMC2506206	24
WMC2506207	63
WMC2506208	53
WMC2506210	3
WMC2506211	39
WMC2506212	63
WMC2506213	49
WMC2506214	14
WMC2506215	63
WMC2506217	41
WMC2506218	50
WMC2506219	58
WMC2506220	7
WMC2506221	58
WMC2506222	46
WMC2506223	63
WMC2506224	68
WMC2506225	57
WMC2506226	48
WMC2506227	65
WMC2506228	45
WMC2506229	22
WMC2506230	3
WMC2506231	42
WMC2506233	57
WMC2506234	64
WMC2506237	3
WMC2506238	69
WMC2506239	54
WMC2506240	52
WMC2506242	65
WMC2506245	48
WMC2506246	40
WMC2506247	48
WMC2506262	4
WMC2506263	52
WMC2506270	41
WMC2506271	51
WMC2506272	16
WMC2506275	46
WMC2506277	34
WMC2506278	58
WMC2506279	59
WMC2506280	50
WMC2506281	58
WMC2506282	47
WMC2506283	50
WMC2506284	15
WMC2506285	63
WMC2506287	15
WMC2506289	3
WMC2506290	65
WMC2506291	16
WMC2506292	64
WMC2506293	70
WMC2506295	17
WMC2506296	63
WMC2506298	7
WMC2506300	63
WMC2506301	54
WMC2506303	57
WMC2506304	23
WMC2506306	58
WMC2506307	69
WMC2506308	41
WMC2506309	70
WMC2506310	7
WMC2506311	62
WMC2506312	22
WMC2506313	63
WMC2506315	26
WMC2506316	13
WMC2506317	3
WMC2506318	69
WMC2506319	22
WMC2506321	42
WMC2506322	60
WMC2506325	41
WMC2506327	50
WMC2506328	50
WMC2506332	66
WMC2506336	39
WMC2506340	61
WMC2506342	54
WMC2506345	50
WMC2506346	50
WMC2506350	49
WMC2506354	42
WMC2506357	51
WMC2506359	54
WMC2506361	42
WMC2506363	7
WMC2506364	69
WMC2506365	67
WMC2506366	25
WMC2506367	12
WMC2506368	22
WMC2506370	5
WMC2506371	60
WMC2506372	48
WMC2506373	20
WMC2506375	20
WMC2506377	46
WMC2506378	60
WMC2506384	40
WMC2506385	26
WMC2506386	63
WMC2506389	69
WMC2506390	21
WMC2506391	63
WMC2506392	59
WMC2506394	40
WMC2506398	63
WMC2506401	60
WMC2506402	39
WMC2506403	40
WMC2506408	65
WMC2506409	68
WMC2506414	63
WMC2506416	16
WMC2506419	63
WMC2506420	63
WMC2506422	52
WMC2506424	43
WMC2506425	2
WMC2506426	49
WMC2506427	59
WMC2506428	49
WMC2506430	61
WMC2506431	18
WMC2506433	39
WMC2506436	40
WMC2506438	49
WMC2506442	50
WMC2506444	3
WMC2506445	4
WMC2506446	46
WMC2506447	46
WMC2506448	14
WMC2506453	3
WMC2506454	62
WMC2506455	42
WMC2506458	61
WMC2506461	49
WMC2506462	26
WMC2506463	70
WMC2506466	50
WMC2506467	19
WMC2506468	52
WMC2506469	65
WMC2506470	62
WMC2506472	55
WMC2506473	40
WMC2506476	64
WMC2506477	19
WMC2506478	50
WMC2506479	27
WMC2506480	49
WMC2506481	54
WMC2506482	49
WMC2506483	64
WMC2506485	50
WMC2506486	12
WMC2506487	3
WMC2506489	60
WMC2506491	34
WMC2506492	34
WMC2506494	3
WMC2506499	16
WMC2506500	62
WMC2506501	47
WMC2506503	42
WMC2506504	45
WMC2506505	17
WMC2506507	26
WMC2506508	14
WMC2506509	52
WMC2506511	64
WMC2506512	59
WMC2506513	17
WMC2506515	1
WMC2506516	48
WMC2506518	26
WMC2506522	65
WMC2506523	53
WMC2506524	60
WMC2506525	63
WMC2506526	39
WMC2506528	42
WMC2506534	131
WMC2506535	135
WMC2506537	187
WMC2506538	97
WMC2506540	148
WMC2506541	124
WMC2506542	121
WMC2506543	147
WMC2506545	202
WMC2506547	147
WMC2506548	121
WMC2506549	114
WMC2506550	84
WMC2506551	120
WMC2506552	217
WMC2506554	106
WMC2506556	113
WMC2506557	153
WMC2506558	142
WMC2506559	200
WMC2506560	134
WMC2506564	74
WMC2506565	93
WMC2506566	100
WMC2506568	123
WMC2506569	154
WMC2506570	74
WMC2506571	214
WMC2506572	90
WMC2506573	146
WMC2506574	101
WMC2506577	114
WMC2506578	88
WMC2506579	91
WMC2506580	151
WMC2506581	205
WMC2506582	150
WMC2506583	92
WMC2506584	90
WMC2506585	85
WMC2506587	146
WMC2506588	73
WMC2506590	101
WMC2506591	142
WMC2506592	118
WMC2506593	87
WMC2506594	154
WMC2506595	147
WMC2506596	111
WMC2506598	206
WMC2506599	74
WMC2506600	152
WMC2506601	84
WMC2506603	113
WMC2506604	114
WMC2506605	167
WMC2506606	130
WMC2506607	124
WMC2506609	104
WMC2506610	154
WMC2506611	102
WMC2506612	133
WMC2506613	119
WMC2506615	137
WMC2506616	113
WMC2506618	159
WMC2506619	75
WMC2506621	79
WMC2506622	195
WMC2506623	90
WMC2506624	96
WMC2506636	138
WMC2506638	152
WMC2506640	94
WMC2506643	137
WMC2506649	120
WMC2506652	114
WMC2506654	147
WMC2506656	103
WMC2506657	116
WMC2506659	120
WMC2506661	117
WMC2506669	144
WMC2506670	121
WMC2506672	114
WMC2506674	105
WMC2506677	94
WMC2506678	111
WMC2506682	137
WMC2506688	146
WMC2506695	150
WMC2506697	94
WMC2506698	102
WMC2506703	120
WMC2506704	93
WMC2506707	138
WMC2506708	79
WMC2506711	8
WMC2506712	154
WMC2506720	146
WMC2506727	144
WMC2506734	138
WMC2506742	138
WMC2506744	73
WMC2506750	130
WMC2506756	106
WMC2506758	94
WMC2506765	83
WMC2506766	91
WMC2506767	79
WMC2506770	112
WMC2506773	122
WMC2506775	140
WMC2506778	101
WMC2506782	129
WMC2506785	149
WMC2506787	126
WMC2506788	206
WMC2506793	128
WMC2506800	78
WMC2506801	87
WMC2506802	90
WMC2506803	162
WMC2506806	142
WMC2506808	93
WMC2506811	154
WMC2506823	178
WMC2506828	106
WMC2506831	117
WMC2506832	135
WMC2506833	101
WMC2506837	77
WMC2506838	79
WMC2506839	104
WMC2506841	130
WMC2506845	86
WMC2506846	107
WMC2506847	117
WMC2506851	142
WMC2506853	163
WMC2506856	131
WMC2506858	109
WMC2506863	79
WMC2506864	94
WMC2506865	217
WMC2506866	202
WMC2506868	117
WMC2506870	138
WMC2506872	161
WMC2506873	122
WMC2506878	146
WMC2506880	144
WMC2506891	138
WMC2506894	118
WMC2506895	80
WMC2506896	72
WMC2506898	142
WMC2506899	149
WMC2506900	90
WMC2506901	129
WMC2506902	158
WMC2506904	81
WMC2506907	105
WMC2506909	128
WMC2506911	167
WMC2506912	123
WMC3508479	71
WMC3508526	123
WMC3508579	138
WMC3509163	160
WMC3509187	156
WMC3509281	161
WMC3509293	157
WMC3509294	157
WMC3509295	138
WMC3509331	138
WMC3509336	158
WMC3509367	157
WMC3509414	122
WMC3509518	108
WMC3509522	155
WMC3509567	145
WMC3509570	137
WMC3509576	155
WMC3509579	91
WMC3509587	138
WMC3509591	118
WMC3509595	206
WMC3509609	207
WMC3509620	190
WMC3509623	139
WMC3509642	132
WMC3509648	153
WMC3509654	123
WMC3509658	137
WMC3509680	85
WMC3509930	164
WMC3509931	156
WMC3509935	153
WMC3509945	159
WMC3509947	156
WMC3509951	156
WMC3509960	156
WMC3509962	157
WMC3509971	157
WMC3509978	9
WMC3509982	161
WMC3509983	123
WMC3509992	159
WMC3509993	204
WMC3510004	155
WMC3510006	156
WMC3510026	161
WMC3510028	157
WMC3510036	161
WMC3510037	155
WMC3510046	155
WMC3510047	37
WMC3510049	156
WMC3510051	156
WMC3510052	156
WMC3510054	161
WMC3510058	155
WMC3510060	156
WMC3510061	200
WMC3510069	138
WMC3510075	137
WMC3510080	157
WMC3510091	156
WMC3510095	203
WMC3510097	137
WMC3510103	157
WMC3510104	161
WMC3510109	156
WMC3510110	216
WMC3510111	161
WMC3510116	159
WMC3510119	161
WMC3510122	138
WMC3510124	198
WMC3510126	158
WMC3510127	156
WMC3510128	156
WMC3510129	137
WMC3510140	9
WMC3510141	160
WMC3510142	86
WMC3510143	156
WMC3510147	195
WMC3510148	164
WMC3510153	161
WMC3510172	156
WMC3510178	155
WMC3510186	139
WMC3510189	77
WMC3510193	157
WMC3510203	156
WMC3510205	156
WMC3510213	157
WMC3510215	146
WMC3510239	155
WMC3510242	156
WMC3510243	137
WMC3510246	161
WMC3510254	37
WMC3510256	160
WMC3510260	160
WMC3510263	156
WMC3510272	190
WMC3510274	161
WMC3510280	156
WMC3510293	155
WMC3510296	160
WMC3510690	169
WMC3510692	181
WMC3510693	172
WMC3510695	169
WMC3510696	172
WMC3510698	173
WMC3510699	188
WMC3510700	77
WMC3510702	203
WMC3510705	187
WMC3510706	176
WMC3510709	192
WMC3510711	133
WMC3510712	169
WMC3510713	194
WMC3510714	189
WMC3510715	185
WMC3510716	191
WMC3510717	71
WMC3510718	176
WMC3510719	173
WMC3510720	174
WMC3510722	82
WMC3510723	184
WMC3510724	130
WMC3510726	191
WMC3510727	71
WMC3510729	79
WMC3510730	166
WMC3510731	182
WMC3510733	196
WMC3510734	189
WMC3510736	158
WMC3510737	135
WMC3510738	71
WMC3510739	181
WMC3510740	193
WMC3510741	199
WMC3510743	126
WMC3510744	189
WMC3510746	165
WMC3510747	169
WMC3510748	170
WMC3510751	114
WMC3510752	181
WMC3510754	170
WMC3510755	191
WMC3510756	164
WMC3510757	208
WMC3510759	169
WMC3510760	99
WMC3510761	72
WMC3510762	165
WMC3510765	83
WMC3510767	217
WMC3510770	173
WMC3510772	179
WMC3510774	80
WMC3510775	91
WMC3510777	195
WMC3510782	184
WMC3510783	211
WMC3510784	160
WMC3510791	86
WMC3510792	186
WMC3510793	172
WMC3510794	170
WMC3510796	74
WMC3510797	193
WMC3510800	208
WMC3510802	192
WMC3510803	171
WMC3510804	170
WMC3510805	175
WMC3510806	94
WMC3510809	195
WMC3510810	186
WMC3510812	128
WMC3510813	193
WMC3510814	162
WMC3510815	189
WMC3510816	120
WMC3510817	183
WMC3510818	172
WMC3510819	171
WMC3510820	193
WMC3510821	165
WMC3510822	174
WMC3510823	191
WMC3510824	193
WMC3510825	210
WMC3510826	199
WMC3510827	84
WMC3510829	72
WMC3510830	169
WMC3510831	188
WMC3510832	180
WMC3510834	172
WMC3510837	180
WMC3510838	172
WMC3510839	186
WMC3510840	174
WMC3510841	189
WMC3510842	169
WMC3510846	218
WMC3510847	197
WMC3510848	72
WMC3510849	77
WMC3510851	218
WMC3510852	170
WMC3510853	71
WMC3510854	169
WMC3510855	175
WMC3510856	174
WMC3510858	165
WMC3510859	128
WMC3510860	192
WMC3510861	168
WMC3510865	197
WMC3510866	169
WMC3510868	189
WMC3510870	194
WMC3510871	190
WMC3510872	172
WMC3510873	168
WMC3510875	190
WMC3510876	181
WMC3510877	76
WMC3510878	213
WMC3510879	177
WMC3510880	188
WMC3510881	188
WMC3510882	184
WMC3510883	71
WMC3510885	162
WMC3510886	183
WMC3510887	169
WMC3510888	208
WMC3510889	188
WMC3510890	190
WMC3510891	107
WMC3510892	191
WMC3510895	71
WMC3510896	190
WMC3510897	108
WMC3510899	193
WMC3510900	74
WMC3510901	71
WMC3510903	181
WMC3510904	218
WMC3510906	104
WMC3510907	181
WMC3510908	168
WMC3510909	191
WMC3510910	173
WMC3510911	191
WMC3510913	193
WMC3510914	189
WMC3510915	186
WMC3510921	176
WMC3510922	169
WMC3510924	74
WMC3510925	174
WMC3510926	173
WMC3510927	169
WMC3510928	207
WMC3510930	184
WMC3510931	184
WMC3510932	137
WMC3510933	71
WMC3510934	162
WMC3510935	181
WMC3510936	210
WMC3510938	87
WMC3510939	181
WMC3510940	80
WMC3510945	163
WMC3510946	176
WMC3510947	195
WMC3510948	81
WMC3510949	182
WMC3510950	169
WMC3510951	172
WMC3510952	168
WMC3510956	199
WMC3510957	174
WMC3510958	184
WMC3510959	193
WMC3510960	193
WMC3510961	188
WMC3510963	181
WMC3510964	162
WMC3510969	165
WMC3510970	169
WMC3510971	170
WMC3510972	193
WMC3510973	215
WMC3510974	196
WMC3510975	115
WMC3510977	176
WMC3510978	173
WMC3510980	181
WMC3510981	78
WMC3510982	180
WMC3510983	174
WMC3510984	181
WMC3510985	188
WMC3510986	175
WMC3510993	176
WMC3510994	188
WMC3510995	209
WMC3510996	71
WMC3510997	189
WMC3510998	166
WMC3510999	91
WMC3511000	216
WMC3511002	174
WMC3511003	164
WMC3511004	108
WMC3511005	193
WMC3511006	191
WMC3511007	198
WMC3511009	109
WMC3511011	164
WMC3511013	182
WMC3511014	207
WMC3511016	193
WMC3511017	71
WMC3511018	184
WMC3511019	179
WMC3511020	132
WMC3511022	181
WMC3511023	209
WMC3511024	198
WMC3511027	181
WMC3511028	91
WMC3511029	173
WMC3511030	88
WMC3511031	189
WMC3511032	174
WMC3511034	191
WMC3511035	216
WMC3511037	169
WMC3511039	182
WMC3511040	182
WMC3511041	84
WMC3511042	165
WMC3511043	203
WMC3511044	181
WMC3511045	189
WMC3511046	199
WMC3511047	181
WMC3511048	165
WMC3511051	169
WMC3511052	184
WMC3511053	181
WMC3511054	195
WMC3511055	216
WMC3511056	215
WMC3511057	170
WMC3511058	195
WMC3511060	167
WMC3511061	172
WMC3511063	191
WMC3511064	173
WMC3511065	172
WMC3511066	73
WMC3511067	184
WMC3511068	90
WMC3511069	192
WMC3511072	79
WMC3511073	204
WMC3511074	166
WMC3511076	193
WMC3511077	168
WMC3511079	190
WMC3511080	176
WMC3511082	178
WMC3511084	160
WMC3511086	207
WMC3511089	164
WMC3511090	195
WMC3511093	71
WMC3511095	71
WMC3511096	178
WMC3511097	72
WMC3511098	180
WMC3511099	180
WMC3511100	209
WMC3511102	178
WMC3511103	191
WMC3511104	189
WMC3511106	193
WMC3511107	195
WMC3511108	74
WMC3511110	189
WMC3511111	173
WMC3511113	207
WMC3511114	167
WMC3511115	180
WMC3511117	174
WMC3511118	184
WMC3511121	217
WMC3511122	192
WMC3511123	166
WMC3511124	179
WMC3511125	76
WMC3511127	71
WMC3511130	159
WMC3511131	169
WMC3511132	188
WMC3511134	71
WMC3511135	86
WMC3511136	191
WMC3511137	215
WMC3511138	189
WMC3511143	185
WMC3511145	180
WMC3511146	169
WMC3511152	81
WMC3511154	194
WMC3511156	213
WMC3511158	192
WMC3511161	196
WMC3511177	214
WMC3511178	192
WMC3511180	181
WMC3511181	194
WMC3511184	78
WMC3511187	215
WMC3511188	169
WMC3511189	73
WMC3511190	173
WMC3511191	169
WMC3511194	166
WMC3511196	72
WMC3511197	172
WMC3511199	172
WMC3511200	109
WMC3511202	197
WMC3511203	186
WMC3511204	71
WMC3511205	181
WMC3511206	163
WMC3511207	201
WMC3511208	86
WMC3511209	182
WMC3511210	185
WMC3511211	188
WMC3511213	175
WMC3511214	175
WMC3511215	168
WMC3511216	181
WMC3511217	164
WMC3511218	71
WMC3511221	173
WMC3511222	198
WMC3511223	180
WMC3511224	183
WMC3511226	169
WMC3511230	76
WMC3511231	199
WMC3511232	182
WMC3511235	169
WMC3511236	169
WMC3511237	72
WMC3511238	191
WMC3511239	196
WMC3511240	182
WMC3511242	178
WMC3511243	180
WMC3511244	128
WMC3511245	71
WMC3511246	170
WMC3511247	162
WMC3511249	192
WMC3511250	116
WMC3511251	175
WMC3511252	184
WMC3511254	190
WMC3511255	217
WMC3511256	193
WMC3511257	209
WMC3511259	162
WMC3511260	174
WMC3511261	179
WMC3511262	198
WMC3511263	131
WMC3511265	191
WMC3511268	136
WMC3511270	164
WMC3511272	189
WMC3511273	87
WMC3511274	198
WMC3511276	185
WMC3511279	189
WMC3511280	181
WMC3511281	181
WMC3511283	169
WMC3511284	172
WMC3511285	197
WMC3511287	191
WMC3511290	207
WMC3511291	172
WMC3511292	190
WMC3511293	217
WMC3511294	71
WMC3511295	193
WMC3511297	184
WMC3511298	185
WMC3511299	128
WMC3511300	205
WMC3511306	173
WMC3511308	181
WMC3511309	71
WMC3511314	181
WMC3511315	181
WMC3511316	217
WMC3511317	170
WMC3511318	180
WMC3511319	189
WMC3511320	166
WMC3511323	169
WMC3511329	170
WMC3511331	176
WMC3511332	189
WMC3511333	196
WMC3511334	169
WMC3511336	169
WMC3511340	169
WMC3511341	180
WMC3511342	166
WMC3511343	169
WMC3511344	199
WMC3511347	191
WMC3511348	101
WMC3511353	180
WMC3511354	194
WMC3511355	169
WMC3511356	112
WMC3511357	169
WMC3511359	195
WMC3511361	86
WMC3511362	173
WMC3511364	189
WMC3511366	196
WMC3511367	184
WMC3511370	71
WMC3511372	201
WMC3511376	178
WMC3511377	98
WMC3511379	168
WMC3511380	172
WMC3511381	109
WMC3511382	180
WMC3511384	180
WMC3511386	166
WMC3511387	190
WMC3511389	169
WMC3511390	181
WMC3511391	170
WMC3511393	71
WMC3511394	196
WMC3511395	186
WMC3511397	88
WMC3511398	170
WMC3511399	195
WMC3511401	193
WMC3511402	165
WMC3511403	188
WMC3511404	169
WMC3511406	196
WMC3511407	76
WMC3511408	169
WMC3511411	188
WMC3511412	189
WMC3511413	77
WMC3511415	216
WMC3511416	164
WMC3511418	71
WMC3511419	179
WMC3511421	172
WMC3511423	189
WMC3511424	215
WMC3511425	209
WMC3511427	174
WMC3511428	168
WMC3511429	89
WMC3511430	211
WMC3511436	212
WMC3511437	109
WMC3511438	181
WMC3511439	196
WMC3511440	191
WMC3511441	210
WMC3511444	172
WMC3511447	71
WMC3511448	176
WMC3511450	185
WMC3511451	215
WMC3511452	162
WMC3511457	178
WMC3511460	122
WMC3511461	176
WMC3511463	123
WMC3511464	98
WMC3511466	142
WMC3511467	188
WMC3511468	6
WMC3511470	76
WMC3511471	186
WMC3511482	107
WMC3511483	111
WMC3511484	141
WMC3511487	124
WMC3511491	116
WMC3511494	142
WMC3511495	138
WMC3511497	122
WMC3511498	137
WMC3511501	146
WMC3511502	115
WMC3511506	187
WMC3511508	102
WMC3511511	107
WMC3511515	115
WMC3511516	137
WMC3511520	214
WMC3511528	148
WMC3511529	96
WMC3511530	107
WMC3511538	74
WMC3511541	10
WMC3511549	10
WMC3511551	146
WMC3511552	141
WMC3511562	145
WMC3511563	145
WMC3511566	142
WMC3511572	100
WMC3511574	136
WMC3511575	137
WMC3511577	142
WMC3511578	98
WMC3511581	108
WMC3511582	154
WMC3511583	74
WMC3511584	108
WMC3511586	92
WMC3511588	205
WMC3511593	117
WMC3511594	137
WMC3511595	154
WMC3511597	88
WMC3511598	205
WMC3511600	137
WMC3511602	145
WMC3511606	152
WMC3511607	135
WMC3511608	135
WMC3511609	164
WMC3511614	152
WMC3511616	105
WMC3511617	192
WMC3511619	150
WMC3511623	115
WMC3511624	178
WMC3511626	95
WMC3511628	95
WMC3511629	189
WMC3511631	83
WMC3511632	82
WMC3511633	205
WMC3511634	71
WMC3511636	79
WMC3511638	145
WMC3511639	136
WMC3511640	147
WMC3511641	211
WMC3511643	147
WMC3511644	137
WMC3511645	138
WMC3511647	195
WMC3511649	209
WMC3511650	105
WMC3511651	99
WMC3511652	99
WMC3511653	10
WMC3511654	145
WMC3511656	103
WMC3511657	148
WMC3511658	106
WMC3511659	115
WMC3511660	115
WMC3511663	123
WMC3511664	108
WMC3511665	183
WMC3511668	96
WMC3511669	164
WMC3511670	7
WMC3511672	135
WMC3511677	142
WMC3511678	77
WMC3511679	135
WMC3511681	182
WMC3511682	144
WMC3511683	142
WMC3511684	142
WMC3511689	148
WMC3511692	96
WMC3511693	181
WMC3511699	131
WMC3511700	163
WMC3511701	204
WMC3511702	109
WMC3511703	108
WMC3511704	82
WMC3511706	164
WMC3511713	157
WMC3511714	204
WMC3511716	107
WMC3511717	148
WMC3511718	186
WMC3511720	146
WMC3511722	142
WMC3511724	115
WMC3511725	128
WMC3511727	125
WMC3511728	101
WMC3511729	137
WMC3511731	10
WMC3511737	108
WMC3511738	218
WMC3511739	75
WMC3511741	97
WMC3511742	215
WMC3511748	133
WMC3511749	124
WMC3511751	140
WMC3511752	148
WMC3511753	104
WMC3511754	137
WMC3511756	149
WMC3511761	105
WMC3511762	87
WMC3511763	128
WMC3511764	106
WMC3511765	85
WMC3511766	160
WMC3511767	76
WMC3511768	71
WMC3511770	10
WMC3511772	161
WMC3511773	144
WMC3511774	74
WMC3511775	154
WMC3511777	141
WMC3511778	136
WMC3511779	95
WMC3511781	142
WMC3511782	83
WMC3511783	137
WMC3511784	10
WMC3511786	96
WMC3511787	120
WMC3511788	96
WMC3511791	146
WMC3511795	103
WMC3511796	109
WMC3511797	142
WMC3511798	150
WMC3511799	130
WMC3511800	128
WMC3511802	198
WMC3511804	159
WMC3511805	152
WMC3511809	115
WMC3511810	162
WMC3511811	83
WMC3511812	9
WMC3511814	158
WMC3511816	186
WMC3511819	100
WMC3511820	211
WMC3511821	176
WMC3511823	162
WMC3511824	98
WMC3511825	133
WMC3511828	135
WMC3511829	212
WMC3511832	114
WMC3511835	71
WMC3511836	111
WMC3511837	109
WMC3511840	158
WMC3511845	92
WMC3511847	147
WMC3511849	159
WMC3511850	158
WMC3511855	96
WMC3511856	11
WMC3511865	78
WMC3511866	111
WMC3511867	143
WMC3511868	166
WMC3511871	113
WMC3511872	96
WMC3511874	108
WMC3511875	133
WMC3511878	130
WMC3511879	80
WMC3511881	106
WMC3511882	117
WMC3511886	183
WMC3511888	106
WMC3511891	137
WMC3511893	103
WMC3511895	163
WMC3511898	6
WMC3511899	145
WMC3511900	158
WMC3511902	197
WMC3511903	96
WMC3511904	137
WMC3511906	162
WMC3511911	114
WMC3511912	203
WMC3511913	112
WMC3511914	158
WMC3511919	75
WMC3511922	100
