	mc
WMC3437854	39
WMC3437855	21
WMC3437856	42
WMC3437861	22
WMC3437863	39
WMC3437864	20
WMC3437871	31
WMC3437873	44
WMC3437879	31
WMC3437880	41
WMC3437884	16
WMC3437886	36
WMC3437888	36
WMC3437890	40
WMC3437894	33
WMC3437899	41
WMC3437900	4
WMC3437901	29
WMC3437902	41
WMC3437903	38
WMC3437912	2
WMC3437914	34
WMC3437919	32
WMC3437920	39
WMC3437934	13
WMC3437936	34
WMC3437939	46
WMC3437942	37
WMC3437943	32
WMC3437947	27
WMC3437950	30
WMC3437951	25
WMC3437961	41
WMC3437965	30
WMC3437973	51
WMC3437977	31
WMC3437978	32
WMC3437980	10
WMC3437982	48
WMC3437983	38
WMC3437988	36
WMC3437989	31
WMC3437990	33
WMC3437993	37
WMC3437995	31
WMC3437997	42
WMC3437998	24
WMC3438001	20
WMC3438003	31
WMC3438007	31
WMC3438010	29
WMC3438011	34
WMC3438012	37
WMC3438021	40
WMC3438028	37
WMC3438029	24
WMC3438032	42
WMC3438036	37
WMC3438041	33
WMC3438045	34
WMC3438049	23
WMC3438052	26
WMC3438053	21
WMC3438054	20
WMC3438055	28
WMC3438057	25
WMC3438060	33
WMC3438064	24
WMC3438065	34
WMC3438068	40
WMC3438069	38
WMC3438070	47
WMC3438077	45
WMC3438078	30
WMC3438079	44
WMC3438080	32
WMC3438081	43
WMC3438083	43
WMC3438086	23
WMC3438090	28
WMC3438091	22
WMC3438093	48
WMC3438094	41
WMC3438096	46
WMC3438108	29
WMC3438119	19
WMC3438125	37
WMC3438127	33
WMC3438131	37
WMC3438132	30
WMC3438135	38
WMC3438139	30
WMC3438142	31
WMC3438143	33
WMC3438147	20
WMC3438148	29
WMC3438155	41
WMC3438157	3
WMC3438160	33
WMC3438166	47
WMC3438174	37
WMC3438179	33
WMC3438182	31
WMC3438188	30
WMC3438189	21
WMC3438196	23
WMC3438197	35
WMC3438199	35
WMC3438200	31
WMC3438203	22
WMC3438207	32
WMC3438208	24
WMC3438236	16
WMC3438237	31
WMC3438264	35
WMC3438273	34
WMC3438277	24
WMC3438278	40
WMC3438284	48
WMC3438296	34
WMC3438359	48
WMC3438369	38
WMC3438382	37
WMC3438386	33
WMC3438392	13
WMC3438393	31
WMC3438428	39
WMC3438447	12
WMC3438449	24
WMC3438453	32
WMC3438467	34
WMC3438474	38
WMC3438489	43
WMC3438496	31
WMC3438497	59
WMC3438498	57
WMC3438499	58
WMC3438506	54
WMC3438509	59
WMC3438510	59
WMC3438511	59
WMC3438518	52
WMC3438520	54
WMC3438521	54
WMC3438523	22
WMC3438527	45
WMC3438528	53
WMC3438532	59
WMC3438533	58
WMC3438535	31
WMC3438537	54
WMC3438541	56
WMC3438542	56
WMC3438543	57
WMC3438545	51
WMC3438547	59
WMC3438550	53
WMC3438552	53
WMC3438554	54
WMC3438555	54
WMC3438557	58
WMC3438562	58
WMC3438563	54
WMC3438566	58
WMC3438567	53
WMC3438570	46
WMC3438573	59
WMC3438574	57
WMC3438575	56
WMC3438578	54
WMC3438579	53
WMC3438580	54
WMC3438581	54
WMC3438583	54
WMC3438584	46
WMC3438587	54
WMC3438588	56
WMC3438589	51
WMC3438591	54
WMC3438592	54
WMC3438593	54
WMC3438594	54
WMC3438598	51
WMC3438599	54
WMC3438604	51
WMC3438605	57
WMC3438607	53
WMC3438618	54
WMC3438619	59
WMC3438620	53
WMC3438622	57
WMC3438624	59
WMC3438625	57
WMC3438626	59
WMC3438628	57
WMC3438631	58
WMC3438633	54
WMC3438634	58
WMC3438638	54
WMC3438641	54
WMC3438643	58
WMC3438646	59
WMC3438648	59
WMC3438653	53
WMC3438656	59
WMC3438658	54
WMC3438659	51
WMC3438661	56
WMC3438663	54
WMC3438666	58
WMC3438668	58
WMC3438669	54
WMC3438670	58
WMC3438672	59
WMC3438676	54
WMC3438677	57
WMC3438679	54
WMC3438685	59
WMC3438692	58
WMC3438695	54
WMC3438700	54
WMC3438701	52
WMC3438702	54
WMC3438706	54
WMC3438707	58
WMC3438709	52
WMC3438710	58
WMC3438712	59
WMC3438714	59
WMC3438715	59
WMC3438717	54
WMC3438718	59
WMC3438719	59
WMC3438722	54
WMC3438723	54
WMC3438725	59
WMC3438727	53
WMC3438728	59
WMC3438729	52
WMC3438731	54
WMC3438733	52
WMC3438735	59
WMC3438736	54
WMC3438737	59
WMC3438739	57
WMC3438740	54
WMC3438741	54
WMC3438743	54
WMC3438744	57
WMC3438745	59
WMC3438753	56
WMC3438755	53
WMC3438758	54
WMC3438760	58
WMC3438761	45
WMC3438765	51
WMC3438766	53
WMC3438768	59
WMC3438770	53
WMC3438774	53
WMC3438778	56
WMC3438780	58
WMC3438783	56
WMC3438788	57
WMC3438791	46
WMC3438793	54
WMC3438794	53
WMC3438797	56
WMC3438798	53
WMC3438800	53
WMC3438802	58
WMC3438803	58
WMC3438804	54
WMC3438806	52
WMC3438807	59
WMC3438808	59
WMC3438809	53
WMC3438811	45
WMC3438814	57
WMC3438815	53
WMC3438819	59
WMC3438820	58
WMC3438822	59
WMC3438823	59
WMC3438824	57
WMC3438825	54
WMC3438826	54
WMC3438827	54
WMC3438830	58
WMC3438831	59
WMC3438833	56
WMC3438839	58
WMC3438840	58
WMC3438841	54
WMC3438843	54
WMC3438844	54
WMC3438845	54
WMC3438846	59
WMC3438847	53
WMC3438849	59
WMC3438851	54
WMC3438853	54
WMC3438854	58
WMC3438857	58
WMC3438858	59
WMC3438859	54
WMC3438860	54
WMC3438861	59
WMC3438866	54
WMC3438870	59
WMC3438873	54
WMC3438874	54
WMC3438879	59
WMC3438881	53
WMC3438882	54
WMC3438883	54
WMC3438887	59
WMC3438889	56
WMC3438890	54
WMC3438891	52
WMC3438892	56
WMC3438894	58
WMC3438895	52
WMC3438896	52
WMC3438897	58
WMC3438898	52
WMC3438899	56
WMC3438900	56
WMC3438901	57
WMC3438902	54
WMC3438903	54
WMC3438905	58
WMC3438906	56
WMC3438908	54
WMC3438911	56
WMC3438912	56
WMC3438914	58
WMC3438915	57
WMC3438917	53
WMC3438918	58
WMC3438919	52
WMC3438920	54
WMC3438922	53
WMC3438923	52
WMC3438924	57
WMC3438927	56
WMC3438932	52
WMC3438934	57
WMC3438936	54
WMC3438937	57
WMC3438938	54
WMC3438939	54
WMC3438942	56
WMC3438943	58
WMC3438944	54
WMC3438945	56
WMC3438946	54
WMC3438948	53
WMC3438949	54
WMC3438950	51
WMC3438951	54
WMC3438955	58
WMC3438956	54
WMC3438957	52
WMC3438958	51
WMC3438962	52
WMC3438963	56
WMC3438964	52
WMC3438965	59
WMC3438967	52
WMC3438968	53
WMC3438969	43
WMC3438970	53
WMC3438971	59
WMC3438972	54
WMC3438973	52
WMC3438976	56
WMC3438977	58
WMC3438978	58
WMC3438980	58
WMC3438981	52
WMC3438982	56
WMC3438986	56
WMC3438988	58
WMC3438989	53
WMC3438991	56
WMC3438995	52
WMC3438997	59
WMC3438998	54
WMC3438999	52
WMC3439000	52
WMC3439001	56
WMC3439003	54
WMC3439005	54
WMC3439006	56
WMC3439007	51
WMC3439008	52
WMC3439010	54
WMC3439011	54
WMC3439012	51
WMC3439013	58
WMC3439014	57
WMC3439015	54
WMC3439016	56
WMC3439017	56
WMC3439019	58
WMC3439023	58
WMC3439027	59
WMC3439028	54
WMC3439029	57
WMC3439030	54
WMC3439032	45
WMC3439034	59
WMC3439035	54
WMC3439036	59
WMC3439037	54
WMC3439039	52
WMC3439040	51
WMC3439042	52
WMC3439043	53
WMC3439045	54
WMC3439046	52
WMC3439047	52
WMC3439048	56
WMC3439052	52
WMC3439053	51
WMC3439055	56
WMC3439057	57
WMC3439059	59
WMC3439060	52
WMC3439061	52
WMC3439063	53
WMC3439066	54
WMC3439068	56
WMC3439069	52
WMC3439070	56
WMC3439072	56
WMC3439074	56
WMC3439075	52
WMC3439082	54
WMC3439085	54
WMC3439086	52
WMC3439087	52
WMC3439088	54
WMC3439092	52
WMC3439093	59
WMC3439094	59
WMC3439095	56
WMC3439096	53
WMC3439097	56
WMC3439098	58
WMC3439099	52
WMC3439100	51
WMC3439102	57
WMC3439103	51
WMC3439105	51
WMC3439107	51
WMC3439108	54
WMC3439109	52
WMC3439112	56
WMC3439116	54
WMC3439117	56
WMC3439119	52
WMC3439121	52
WMC3439122	56
WMC3439123	57
WMC3439125	58
WMC3439127	57
WMC3439128	59
WMC3439130	50
WMC3439131	56
WMC3439133	52
WMC3439134	58
WMC3439135	54
WMC3439136	52
WMC3439138	52
WMC3439142	56
WMC3439144	51
WMC3439145	52
WMC3439149	52
WMC3439151	54
WMC3439153	56
WMC3439157	58
WMC3439158	54
WMC3439160	56
WMC3439161	51
WMC3439163	54
WMC3439164	54
WMC3439167	52
WMC3439169	52
WMC3439170	53
WMC3439171	45
WMC3439172	57
WMC3439173	57
WMC3439174	59
WMC3439178	57
WMC3439179	54
WMC3439180	54
WMC3439181	52
WMC3439182	45
WMC3439184	52
WMC3439185	54
WMC3439186	54
WMC3439187	52
WMC3439188	54
WMC3439189	54
WMC3439190	52
WMC3439191	54
WMC3439194	58
WMC3439195	56
WMC3439196	53
WMC3439200	52
WMC3439201	54
WMC3439202	53
WMC3439203	51
WMC3439204	53
WMC3439206	51
WMC3439207	52
WMC3439208	56
WMC3439211	31
WMC3439213	56
WMC3439214	56
WMC3439215	54
WMC3439216	52
WMC3439217	17
WMC3439218	54
WMC3439220	52
WMC3439221	56
WMC3439222	52
WMC3439223	53
WMC3439225	53
WMC3439226	54
WMC3439227	51
WMC3439228	54
WMC3439229	34
WMC3439230	54
WMC3439231	56
WMC3439232	56
WMC3439233	54
WMC3439234	51
WMC3439235	58
WMC3439236	53
WMC3439238	52
WMC3439239	56
WMC3439240	54
WMC3439244	52
WMC3439245	54
WMC3439246	52
WMC3439247	54
WMC3439248	53
WMC3439249	52
WMC3439250	54
WMC3439251	53
WMC3439252	54
WMC3439254	52
WMC3439255	56
WMC3439257	57
WMC3439258	52
WMC3439259	56
WMC3439263	59
WMC3439264	58
WMC3439269	58
WMC3439271	52
WMC3439273	51
WMC3439274	52
WMC3439275	59
WMC3439277	51
WMC3439279	54
WMC3439283	48
WMC3439285	16
WMC3439286	57
WMC3439289	52
WMC3439290	13
WMC3439291	59
WMC3439292	31
WMC3439293	54
WMC3439294	54
WMC3439295	59
WMC3439296	52
WMC3439299	23
WMC3439300	59
WMC3439301	53
WMC3439302	58
WMC3439305	59
WMC3439306	58
WMC3439307	53
WMC3439309	59
WMC3439310	53
WMC3439311	54
WMC3439313	54
WMC3439314	59
WMC3439315	14
WMC3439316	46
WMC3439317	53
WMC3439318	53
WMC3439319	54
WMC3439320	53
WMC3439322	53
WMC3439323	27
WMC3439324	59
WMC3439326	52
WMC3439328	53
WMC3439329	54
WMC3439330	52
WMC3439331	51
WMC3439332	56
WMC3439333	31
WMC3439334	52
WMC3439336	51
WMC3439339	52
WMC3439341	54
WMC3439342	58
WMC3439343	52
WMC3439345	57
WMC3439346	54
WMC3439348	54
WMC3439349	46
WMC3439350	58
WMC3439351	52
WMC3439352	52
WMC3439354	53
WMC3439355	51
WMC3439356	52
WMC3439357	52
WMC3439359	51
WMC3439360	54
WMC3439361	31
WMC3439362	52
WMC3439363	58
WMC3439364	45
WMC3439365	59
WMC3439370	53
WMC3439374	59
WMC3439375	52
WMC3439380	59
WMC3439382	59
WMC3439383	31
WMC3439384	59
WMC3439385	54
WMC3439386	52
WMC3439388	53
WMC3439390	53
WMC3439393	53
WMC3439394	54
WMC3439396	53
WMC3439397	59
WMC3439398	52
WMC3439399	18
WMC3439400	51
WMC3439409	56
WMC3439411	52
WMC3439414	53
WMC3439415	59
WMC3439418	58
WMC3439422	53
WMC3439423	56
WMC3439425	52
WMC3439427	54
WMC3439428	13
WMC3439429	58
WMC3439430	52
WMC3439431	57
WMC3439432	53
WMC3439434	58
WMC3439435	53
WMC3439436	51
WMC3439438	57
WMC3439439	52
WMC3439441	59
WMC3439442	31
WMC3439443	24
WMC3439444	51
WMC3439445	59
WMC3439446	59
WMC3439453	54
WMC3439454	54
WMC3439455	52
WMC3439456	57
WMC3439458	57
WMC3439459	54
WMC3439468	51
WMC3439470	54
WMC3439471	52
WMC3439472	53
WMC3439474	2
WMC3439475	54
WMC3439478	56
WMC3439479	46
WMC3439480	52
WMC3439482	54
WMC3439483	10
WMC3439484	56
WMC3439485	54
WMC3439486	52
WMC3439487	52
WMC3439491	59
WMC3439492	52
WMC3439493	56
WMC3439495	56
WMC3439496	52
WMC3439498	58
WMC3439501	56
WMC3439502	54
WMC3439503	56
WMC3439504	52
WMC3439508	25
WMC3439510	44
WMC3439511	53
WMC3439512	57
WMC3439514	52
WMC3439515	57
WMC3439516	51
WMC3439518	58
WMC3439519	52
WMC3439521	56
WMC3439522	54
WMC3439524	52
WMC3439525	53
WMC3439526	58
WMC3439527	51
WMC3439528	59
WMC3439529	53
WMC3439531	52
WMC3439533	51
WMC3439534	51
WMC3439535	59
WMC3439536	54
WMC3439537	26
WMC3439538	59
WMC3439540	51
WMC3439542	51
WMC3439543	52
WMC3439544	56
WMC3439546	59
WMC3439547	52
WMC3439550	49
WMC3439551	59
WMC3439552	46
WMC3439553	24
WMC3439561	56
WMC3439563	52
WMC3439564	56
WMC3439565	49
WMC3439566	54
WMC3439567	59
WMC3439569	52
WMC3439572	54
WMC3439574	51
WMC3439575	46
WMC3439576	54
WMC3439578	54
WMC3439581	59
WMC3439582	51
WMC3439583	58
WMC3439584	52
WMC3439586	54
WMC3439588	53
WMC3439589	59
WMC3439590	57
WMC3439591	59
WMC3439597	52
WMC3439598	31
WMC3439599	46
WMC3439600	58
WMC3439601	54
WMC3439602	52
WMC3439605	59
WMC3439606	52
WMC3439607	52
WMC3439608	51
WMC3439609	27
WMC3439611	51
WMC3439612	51
WMC3439615	57
WMC3439616	52
WMC3439617	29
WMC3439618	51
WMC3439619	52
WMC3439620	22
WMC3439621	53
WMC3439623	56
WMC3439626	52
WMC3439627	50
WMC3439631	52
WMC3439632	54
WMC3439633	52
WMC3439634	59
WMC3439635	51
WMC3439636	52
WMC3439639	54
WMC3439643	53
WMC3439647	52
WMC3439648	51
WMC3439655	50
WMC3439658	20
WMC3439663	9
WMC3439668	17
WMC3439671	46
WMC3439674	46
WMC3439675	37
WMC3439677	13
WMC3439678	12
WMC3439679	24
WMC3439682	12
WMC3439683	12
WMC3439684	12
WMC3439685	46
WMC3439686	7
WMC3439687	12
WMC3439689	12
WMC3439691	12
WMC3439692	12
WMC3439693	19
WMC3439694	31
WMC3439695	12
WMC3439699	40
WMC3439700	12
WMC3439701	10
WMC3439702	12
WMC3439703	47
WMC3439707	12
WMC3439708	1
WMC3439709	8
WMC3439710	13
WMC3439711	7
WMC3439715	14
WMC3439716	47
WMC3439717	1
WMC3439719	45
WMC3439722	12
WMC3439723	12
WMC3439724	12
WMC3439725	8
WMC3439726	12
WMC3439727	30
WMC3439730	12
WMC3439732	11
WMC3439733	20
WMC3439734	11
WMC3439735	6
WMC3439736	46
WMC3439737	8
WMC3439738	33
WMC3439739	8
WMC3439740	14
WMC3439741	29
WMC3439743	24
WMC3439751	45
WMC3439758	12
WMC3439759	49
WMC3439764	34
WMC3439765	43
WMC3439767	12
WMC3439772	30
WMC3439774	18
WMC3439775	3
WMC3439780	49
WMC3439782	12
WMC3439783	46
WMC3439785	14
WMC3439787	46
WMC3439789	27
WMC3439793	29
WMC3439794	43
WMC3439797	13
WMC3439798	48
WMC3439799	17
WMC3439802	18
WMC3439804	46
WMC3439805	46
WMC3439811	30
WMC3439812	48
WMC3439813	11
WMC3439814	7
WMC3439815	23
WMC3439818	16
WMC3439819	27
WMC3439820	12
WMC3439821	13
WMC3439822	24
WMC3439825	13
WMC3439826	12
WMC3439827	12
WMC3439828	13
WMC3439831	47
WMC3439836	46
WMC3439839	46
WMC3439852	12
WMC3439858	46
WMC3439860	6
WMC3439866	6
WMC3439867	11
WMC3439869	46
WMC3439871	22
WMC3439872	22
WMC3439874	12
WMC3439877	9
WMC3439883	15
WMC3439884	46
WMC3439887	6
WMC3439889	21
WMC3439892	46
WMC3439893	47
WMC3439898	10
WMC3439902	39
WMC3439907	12
WMC3439908	22
WMC3439909	46
WMC3439911	46
WMC3439913	21
WMC3439915	11
WMC3439916	12
WMC3439919	6
WMC3439920	12
WMC3439924	49
WMC3439931	19
WMC3439932	11
WMC3439934	24
WMC3439940	49
WMC3439941	46
WMC3439945	46
WMC3439948	45
WMC3439950	7
WMC3439956	7
WMC3439958	47
WMC3439959	42
WMC3439962	12
WMC3439963	12
WMC3439964	14
WMC3439965	48
WMC3439967	2
WMC3439968	12
WMC3439970	7
WMC3439974	15
WMC3439979	15
WMC3439980	12
WMC3439985	33
WMC3439986	7
WMC3439987	11
WMC3439988	30
WMC3439990	18
WMC3440000	41
WMC3440003	47
WMC3440004	29
WMC3440005	48
WMC3440006	31
WMC3440007	15
WMC3440010	43
WMC3440012	13
WMC3440013	46
WMC3440016	48
WMC3440019	12
WMC3440020	12
WMC3440023	11
WMC3440025	14
WMC3440033	18
WMC3440042	46
WMC3440045	8
WMC3440046	31
WMC3440047	30
WMC3440050	3
WMC3440052	17
WMC3440053	19
WMC3440054	14
WMC3440055	20
WMC3440057	22
WMC3440059	23
WMC3440061	11
WMC3440062	21
WMC3440063	50
WMC3440067	11
WMC3440068	11
WMC3440069	49
WMC3440070	46
WMC3440071	39
WMC3440075	14
WMC3440076	14
WMC3440077	14
WMC3440078	43
WMC3440079	6
WMC3440080	6
WMC3440084	13
WMC3440085	39
WMC3440086	20
WMC3440087	50
WMC3440088	29
WMC3440090	21
WMC3440091	12
WMC3440093	12
WMC3440094	15
WMC3440095	7
WMC3440098	12
WMC3440099	25
WMC3440100	10
WMC3440101	14
WMC3440103	3
WMC3440108	50
WMC3440109	12
WMC3440110	43
WMC3440111	45
WMC3440114	48
WMC3440116	20
WMC3440117	49
WMC3440118	9
WMC3440119	45
WMC3440120	48
WMC3440121	20
WMC3440124	43
WMC3440125	21
WMC3440127	14
WMC3440128	23
WMC3440132	12
WMC3440141	15
WMC3440142	18
WMC3440143	50
WMC3440148	9
WMC3440149	7
WMC3440151	26
WMC3440155	5
WMC3440156	12
WMC3440157	31
WMC3440158	23
WMC3440163	43
WMC3440164	17
WMC3440166	25
WMC3440167	9
WMC3440173	12
WMC3440175	20
WMC3440177	46
WMC3440178	49
WMC3440181	47
WMC3440183	15
WMC3440186	29
WMC3440189	50
WMC3440190	16
WMC3440195	43
WMC3440196	46
WMC3440198	17
WMC3440200	32
WMC3440202	46
WMC3440204	12
WMC3440207	31
WMC3440211	44
WMC3440213	47
WMC3440216	10
WMC3440222	14
WMC3440224	47
WMC3440226	46
WMC3440230	11
WMC3440244	14
WMC3440246	15
WMC3440248	2
WMC3440249	47
WMC3440251	46
WMC3440263	4
WMC3440264	20
WMC3440267	26
WMC3440268	50
WMC3440269	30
WMC3440271	49
WMC3440277	15
WMC3440279	22
WMC3440285	31
WMC3440288	28
WMC3440289	15
WMC3440291	45
WMC3440293	13
WMC3440295	18
WMC3440301	30
WMC3440302	18
WMC3440303	48
WMC3440304	15
WMC3440306	19
WMC3440310	22
WMC3440316	1
WMC3440319	46
WMC3440323	8
WMC3440325	21
WMC3440336	11
WMC3440337	31
WMC3440339	18
WMC3440340	50
WMC3440342	33
WMC3440343	42
WMC3440350	49
WMC3440364	12
WMC3440365	3
WMC3440367	20
WMC3440370	46
WMC3440372	21
WMC3440373	17
WMC3440374	46
WMC3440375	5
WMC3440376	15
WMC3440377	12
WMC3440380	12
WMC3440381	45
WMC3440383	12
WMC3440384	31
WMC3440388	49
WMC3440389	13
WMC3440392	12
WMC3440394	40
WMC3440395	20
WMC3440396	20
WMC3440397	14
WMC3440398	18
WMC3440400	14
WMC3440403	14
WMC3440406	49
WMC3440407	37
WMC3440412	34
WMC3440415	49
WMC3440419	48
WMC3440421	43
WMC3440423	20
WMC3440425	27
WMC3440426	8
WMC3440429	24
WMC3440430	12
WMC3440431	50
WMC3440436	12
WMC3440437	18
WMC3440438	13
WMC3440439	20
WMC3440442	31
WMC3440443	20
WMC3440444	34
WMC3440445	23
WMC3440446	15
WMC3440447	24
WMC3440452	24
WMC3440453	22
WMC3440454	48
WMC3440455	22
WMC3440457	21
WMC3440459	14
WMC3440462	12
WMC3440463	35
WMC3440467	23
WMC3440468	14
WMC3440469	6
WMC3440470	42
WMC3440471	11
WMC3440475	12
WMC3440476	6
WMC3440477	20
WMC3440478	45
WMC3440479	34
WMC3440483	26
WMC3440484	4
WMC3440485	10
WMC3440486	45
WMC3440490	31
WMC3440491	48
WMC3440492	20
WMC3440493	50
WMC3440494	6
WMC3440495	6
WMC3440498	6
WMC3440499	8
WMC3440500	41
WMC3440501	12
WMC3440502	15
WMC3440503	10
WMC3440504	21
WMC3440506	42
WMC3440507	31
WMC3440508	7
WMC3440509	18
WMC3440511	30
WMC3440517	47
WMC3440519	8
WMC3440524	26
WMC3440525	43
WMC3440527	43
WMC3440528	50
WMC3440532	44
WMC3440533	1
WMC3440535	48
WMC3440542	49
WMC3440543	27
WMC3440546	30
WMC3440549	14
WMC3440551	6
WMC3440555	9
WMC3440561	41
WMC3440563	14
WMC3440565	10
WMC3440566	6
WMC3440567	44
WMC3440568	49
WMC3440573	39
WMC3440575	34
WMC3440579	23
WMC3440580	45
WMC3440581	50
WMC3440582	22
WMC3440583	7
WMC3440586	11
WMC3440587	31
WMC3440588	50
WMC3440589	21
WMC3440590	44
WMC3440591	10
WMC3440592	19
WMC3440595	16
WMC3440596	7
WMC3440601	14
WMC3440624	51
WMC3440627	20
WMC3440629	29
WMC3440631	46
WMC3440635	16
WMC3440638	39
WMC3440639	50
WMC3440643	43
WMC3440647	23
WMC3440649	10
WMC3440653	21
WMC3440660	50
WMC3440663	46
WMC3440667	10
WMC3440671	32
WMC3440677	20
WMC3440678	20
WMC3440679	16
WMC3440685	45
WMC3440686	54
WMC3440690	50
WMC3440691	14
WMC3440694	6
WMC3440697	3
WMC3440699	16
WMC3440709	44
WMC3440710	22
WMC3440719	43
WMC3440721	16
WMC3440722	43
WMC3440723	1
WMC3440724	35
WMC3440725	47
WMC3440726	42
WMC3440731	12
WMC3440737	42
WMC3440739	20
WMC3440748	49
WMC3440750	26
WMC3440759	42
WMC3440763	11
WMC3440764	22
WMC3440766	49
WMC3440767	30
WMC3440768	21
WMC3440772	39
WMC3440776	49
WMC3440778	50
WMC3440780	43
WMC3440781	51
WMC3440782	14
WMC3440784	47
WMC3440790	12
WMC3440791	15
WMC3440794	50
WMC3440801	4
WMC3440802	1
WMC3440803	1
WMC3440804	27
WMC3440810	18
WMC3440815	14
WMC3440816	1
WMC3440817	43
WMC3440818	6
WMC3440820	34
WMC3440822	8
WMC3440823	5
WMC3440824	8
WMC3440825	4
WMC3440827	33
WMC3440828	4
WMC3440829	16
WMC3440830	12
WMC3440831	3
WMC3440832	3
WMC3440837	41
WMC3440838	12
WMC3440839	44
WMC3440840	40
WMC3440841	8
WMC3440844	46
WMC3440846	8
WMC3440847	5
WMC3440848	6
WMC3440849	41
WMC3440850	3
WMC3440852	14
WMC3440854	4
WMC3440855	21
WMC3440856	45
WMC3440857	7
WMC3440859	1
WMC3440860	5
WMC3440862	41
WMC3440863	18
WMC3440864	21
WMC3440866	4
WMC3440868	2
WMC3440872	23
WMC3440873	42
WMC3440874	5
WMC3440877	21
WMC3440878	13
WMC3440879	4
WMC3440881	25
WMC3440885	3
WMC3440886	28
WMC3440887	28
WMC3440888	9
WMC3440889	8
WMC3440890	4
WMC3440891	13
WMC3440892	24
WMC3440893	24
WMC3440895	16
WMC3440898	46
WMC3440900	8
WMC3440902	41
WMC3440906	12
WMC3440909	14
WMC3440910	13
WMC3440911	7
WMC3440912	2
WMC3440916	22
WMC3440920	27
WMC3440923	7
WMC3440925	4
WMC3440926	21
WMC3440927	30
WMC3440931	1
WMC3440932	15
WMC3440933	28
WMC3440935	8
WMC3440936	13
WMC3440937	8
WMC3440938	34
WMC3440940	44
WMC3440942	20
WMC3440945	30
WMC3440946	7
WMC3440947	25
WMC3440951	31
WMC3440952	46
WMC3440956	29
WMC3440957	5
WMC3440958	16
WMC3440959	7
WMC3440963	24
WMC3440964	21
WMC3440965	3
WMC3440966	26
WMC3440967	29
WMC3440968	25
WMC3440970	7
WMC3440972	1
WMC3440974	7
WMC3440976	4
WMC3440978	15
WMC3440979	2
WMC3440991	25
WMC3440992	19
WMC3440994	36
WMC3440999	7
WMC3441001	47
WMC3441004	21
WMC3441006	45
WMC3441009	18
WMC3441011	7
WMC3441012	13
WMC3441013	22
WMC3441018	2
WMC3441019	7
WMC3441020	20
WMC3441022	8
WMC3441023	3
WMC3441024	30
WMC3441027	23
WMC3441029	47
WMC3441031	48
WMC3441032	48
WMC3441034	6
WMC3441036	43
WMC3441037	11
WMC3441038	5
WMC3441043	7
WMC3441044	4
WMC3441045	42
WMC3441047	29
WMC3441049	11
WMC3441052	22
WMC3441053	16
WMC3441054	30
WMC3441057	4
WMC3441059	19
WMC3441061	23
WMC3441063	47
WMC3441065	1
WMC3441067	5
WMC3441068	17
WMC3441070	1
WMC3441071	28
WMC3441073	7
WMC3441074	8
WMC3441076	29
WMC3441077	8
WMC3441079	17
WMC3441080	33
WMC3441081	18
WMC3441086	5
WMC3441092	17
WMC3441093	6
WMC3441095	30
WMC3441099	4
WMC3441101	34
WMC3441103	47
WMC3441106	43
WMC3441108	7
WMC3441109	47
WMC3441110	1
WMC3441111	18
WMC3441112	46
WMC3441113	6
WMC3441115	17
WMC3441116	21
WMC3441117	26
WMC3441118	15
WMC3441119	21
WMC3441121	18
WMC3441123	46
WMC3441124	43
WMC3441125	38
WMC3441128	14
WMC3441129	52
WMC3441131	12
WMC3441132	21
WMC3441134	12
WMC3441136	46
WMC3441137	7
WMC3441138	13
WMC3441141	20
WMC3441142	7
WMC3441143	6
WMC3441145	8
WMC3441150	21
WMC3441151	11
WMC3441154	23
WMC3441155	25
WMC3441161	18
WMC3441162	27
WMC3441163	33
WMC3441164	15
WMC3441166	15
WMC3441169	31
WMC3441171	10
WMC3441175	45
WMC3441180	33
WMC3441181	16
WMC3441188	49
WMC3441191	49
WMC3441195	10
WMC3441197	10
WMC3441198	50
WMC3441199	4
WMC3441200	18
WMC3441202	32
WMC3441204	14
WMC3441205	9
WMC3441208	5
WMC3441210	10
WMC3441212	16
WMC3441214	10
WMC3441215	5
WMC3441219	34
WMC3441220	51
WMC3441221	21
WMC3441223	2
WMC3441224	12
WMC3441228	25
WMC3441232	8
WMC3441233	25
WMC3441236	3
WMC3441237	10
WMC3441239	2
WMC3441240	21
WMC3441242	48
WMC3441243	12
WMC3441244	4
WMC3441245	16
WMC3441246	14
WMC3441247	16
WMC3441248	9
WMC3441250	3
WMC3441251	1
WMC3441253	17
WMC3441254	25
WMC3441255	50
WMC3441256	3
WMC3441257	11
WMC3441258	10
WMC3441260	5
WMC3441261	46
WMC3441262	33
WMC3441263	35
WMC3441265	14
WMC3441266	33
WMC3441267	22
WMC3441268	45
WMC3441270	24
WMC3441271	9
WMC3441272	50
WMC3441273	15
WMC3441275	6
WMC3441277	7
WMC3441279	5
WMC3441280	2
WMC3441282	32
WMC3441286	5
WMC3441287	10
WMC3441291	7
WMC3441294	13
WMC3441295	44
WMC3441300	18
WMC3441301	46
WMC3441302	3
WMC3441303	43
WMC3441304	5
WMC3441305	26
WMC3441307	45
WMC3441308	32
WMC3441309	46
WMC3441311	13
WMC3441316	25
WMC3441317	31
WMC3441319	12
WMC3441320	6
WMC3441325	8
WMC3441329	18
WMC3441334	2
WMC3441335	1
WMC3441338	26
WMC3441343	4
WMC3441347	23
WMC3441350	16
WMC3441351	15
WMC3441352	16
WMC3441354	50
